ANIO,MES,FECHA,P_HARINA_REAL,SST_MACRO,CHL_A_MACRO,WIND_SPEED_MACRO,PRECIO_DIESEL_REAL,DEFLACTOR,PRECIO_REAL_MACRO_JUREL,PRECIO_REAL_MACRO_ANCHOVETA,PRECIO_REAL_MACRO_SARDINA COMUN,Q_MACRO_JUREL,Q_MACRO_ANCHOVETA,Q_MACRO_SARDINA COMUN,SHARE_INDUSTRIAL_JUREL,SHARE_INDUSTRIAL_ANCHOVETA,SHARE_INDUSTRIAL_SARDINA COMUN,ln_P_ANCHOVETA,ln_P_JUREL,ln_P_SARDINA,ln_Q_ANCHOVETA,ln_Q_JUREL,ln_Q_SARDINA,ln_P_HARINA,TENDENCIA,D_VEDA,D_TEMPORADA_ALTA,FACTOR_MES,ln_Q_ANCHOVETA_LAG1,ln_Q_JUREL_LAG1,ln_Q_SARDINA_LAG1
2013,2,2013-02-01,1638782.260442159,14.773967471711291,4.673624583639967,7.278704152545062,1046.7817045239835,0.6060013799405244,NA,365185.63707184896,247520.8885080781,NA,252.02000000000004,12087.563000000004,NA,0.27811284818665183,0.08868131649034629,12.808161097991565,NA,12.419250255442007,5.529508449441547,NA,9.399932351743832,14.309463999872174,14,FALSE,FALSE,2,8.483659778865583,NA,11.011200537292597
2013,3,2013-03-01,1694860.7908920145,13.533868311542534,6.336686245507254,5.85250524543208,1086.5931928234634,0.6084253854602866,NA,140769.87317762565,163961.54334667945,NA,21597.034000000003,67779.91399999999,NA,0.00205880122242711,0.00694527290193965,11.854881730902557,NA,12.007387187520298,9.9803112694289,NA,11.124021176349379,14.343111166156646,15,FALSE,TRUE,3,5.529508449441547,NA,9.399932351743832
2013,4,2013-04-01,1688479.456685952,13.413993183944877,4.729358206022182,5.8159050973788995,1027.2417924921122,0.6053832585329851,NA,135473.05389315146,143826.3317531761,NA,7411.364999999996,22539.18099999999,NA,0,7.968346321013176e-4,11.81652803526859,NA,11.876361821227482,8.910769911851773,NA,10.023010451529894,14.339338952127854,16,FALSE,TRUE,4,9.9803112694289,NA,11.124021176349379
2013,5,2013-05-01,1568550.242773385,13.148869807548214,1.7132260735936289,5.821781099108661,981.9636601660354,0.6053832585329851,NA,144125.94353731835,158612.66207202824,NA,3483.217000000001,19175.103000000003,NA,0.25966025085431077,0.2961008866549504,11.878442804209556,NA,11.974220421515843,8.155711571037964,NA,9.861367997798606,14.265662338470507,17,FALSE,TRUE,5,8.910769911851773,NA,10.023010451529894
2013,6,2013-06-01,1476002.8919913827,11.52391527824104,1.76325749123466,8.259731402872385,1003.2960602315068,0.6090155580841831,NA,147779.47591867507,161836.71915969116,NA,2842.523000000001,10071.040999999996,NA,0.11358571241112204,0.3278020613757804,11.903476413974698,NA,11.994343199513624,7.9524473170607335,NA,9.217419356735082,14.20484824348439,18,FALSE,TRUE,6,8.155711571037964,NA,9.861367997798606
2014,2,2014-02-01,1354436.5127985324,14.235379237884658,6.328009423388913,7.629887064429443,1081.101348302346,0.6262715136402804,NA,141304.52698640546,141310.55134211594,NA,702.9739999999999,16066.774000000009,NA,0.00495893162478271,0.00517988240825444,11.85867260627976,NA,11.858715239218858,6.555319906773953,NA,9.684508691846194,14.11889606808988,26,FALSE,FALSE,2,7.9524473170607335,NA,9.217419356735082
2014,3,2014-03-01,1429075.725937431,13.014946907293163,4.707411579797402,7.015643513457343,1110.193679036951,0.6312816857494027,NA,142613.4462586958,139556.2909148229,NA,10666.090999999997,196372.08499999964,NA,0.04665064267687198,0.03728625685264793,11.867893076056218,NA,11.846223317954292,9.274824922907388,NA,12.187766531399369,14.172538447766488,27,FALSE,TRUE,3,6.555319906773953,NA,9.684508691846194
2014,4,2014-04-01,1417018.3281376678,12.625779115820356,3.7881777019174327,6.4962222619837124,1080.1611120715927,0.6350693758638991,NA,147930.05669489954,141351.0930462873,NA,27781.904000000035,119650.44299999996,NA,0.00750070981456129,0.08706315445902697,11.904494851141123,NA,11.859002095998008,10.232140152476598,NA,11.692329795795189,14.164065453054706,28,FALSE,TRUE,4,9.274824922907388,NA,12.187766531399369
2014,5,2014-05-01,1460495.2432645692,12.122988835593274,2.689830770843327,6.032319084358072,1107.9331179145215,0.6369745839914907,NA,135792.63628298198,149014.37163126032,NA,9203.481000000002,48241.11200000004,NA,0.10577291353130404,0.3884502289250709,11.81888426791621,NA,11.911798034177293,9.127337061038636,NA,10.783966882545007,14.194286143882048,29,FALSE,TRUE,5,10.232140152476598,NA,11.692329795795189
2014,6,2014-06-01,1635046.2429860672,11.965422199741605,1.7574975288763528,7.026675507777459,1076.897217803086,0.6376115585754821,NA,145292.61738294718,152560.6656716384,NA,1436.4690000000007,42433.87700000003,NA,0.1683565743500207,0.4094761833805568,11.88650503879022,NA,11.935317603607979,7.269943297956763,NA,10.655702308049829,14.307181645085436,30,FALSE,TRUE,6,9.127337061038636,NA,10.783966882545007
2014,7,2014-07-01,1665310.3883706836,11.27060336551801,1.7583842104563396,7.428349908272173,1097.111892916524,0.638886781692633,NA,NA,155179.3526413303,NA,NA,41888.491999999984,NA,NA,0.28740402017814354,NA,NA,11.952336840776205,NA,NA,10.642766414247982,14.325522083464588,31,FALSE,TRUE,7,7.269943297956763,NA,10.655702308049829
2014,8,2014-08-01,1707868.9161217,11.454952614942377,2.369267735534913,6.365374331723654,1076.9762661906143,0.6408034420377109,NA,NA,185798.00324011585,NA,NA,37.76800000000001,NA,NA,0,NA,NA,12.132415358480209,NA,NA,3.6314621832439857,14.350756903384104,32,TRUE,FALSE,8,NA,NA,10.642766414247982
2014,10,2014-10-01,1899108.7839271273,12.917122490324822,4.203348464907202,7.199381896537977,1062.1177718685055,0.6523891682697527,NA,NA,182142.81563740876,NA,NA,32348.782000000025,NA,NA,0.05811467646602579,NA,NA,12.112546359646274,NA,NA,10.384331648524725,14.456895273002116,34,FALSE,FALSE,10,NA,NA,3.6314621832439857
2014,11,2014-11-01,2170450.2065161746,13.203342757304735,5.697556160522021,7.142978482544325,1031.164707280568,0.6523891682697527,NA,169503.08343768088,183027.3777313025,NA,2850.7519999999995,44138.743999999984,NA,0.461824809734414,0.1590391878844582,12.04062639700993,NA,12.117391025722917,7.955338098106984,NA,10.695093224489703,14.590445172438676,35,FALSE,FALSE,11,NA,NA,10.384331648524725
2014,12,2014-12-01,2267626.206952448,13.92032422827563,7.453312759425358,7.594088229640933,1000.6244825628298,0.6497796115966737,NA,NA,194082.16317658752,NA,NA,5792.637999999999,NA,NA,0.05713269153018022,NA,NA,12.176036869914338,NA,NA,8.664343079932975,14.634244118497469,36,FALSE,FALSE,12,7.955338098106984,NA,10.695093224489703
2015,3,2015-03-01,2025017.5152360215,14.516772674081151,4.881776571402071,5.793030224154519,792.4959509224087,0.6569492954257421,NA,NA,194981.78517555492,NA,NA,79484.26,NA,NA,0.4560018549584533,NA,NA,12.18066142382683,NA,NA,11.283314293618943,14.52108890798464,39,FALSE,TRUE,3,NA,NA,8.664343079932975
2015,4,2015-04-01,1826814.194607886,14.220827027331524,4.231480707581139,6.275364903220672,808.8609877582228,0.6608909911982966,NA,NA,172766.3402583823,NA,NA,102946.97500000006,NA,NA,0.04124313511883178,NA,NA,12.059695326206624,NA,NA,11.541969328828516,14.418084130466365,40,FALSE,TRUE,4,NA,NA,11.283314293618943
2015,5,2015-05-01,1679070.936237037,13.371310836691052,2.0162583237867415,6.690775028718456,806.5761060973331,0.6622127731806933,NA,NA,175202.70102941216,NA,NA,71163.354,NA,NA,0.01930250505056296,NA,NA,12.073698874200135,NA,NA,11.172733273889946,14.3337511842661,41,FALSE,TRUE,5,NA,NA,11.541969328828516
2015,7,2015-07-01,1572598.2685311509,11.611976519009922,1.811061844500384,7.642537061841637,829.326480598888,0.6681859323947831,NA,150149.56241717466,174388.15712613866,NA,997.9460000000004,12892.246000000006,NA,0.03616428143406555,0.13441529117579662,11.9193871591027,NA,12.069038881764454,6.905699166631129,NA,9.464381324354271,14.268239757515897,43,FALSE,TRUE,7,NA,NA,11.172733273889946
2015,8,2015-08-01,1718082.2813909152,11.77248184990986,1.6396546095816475,6.906171291883265,803.8836618349943,0.6728632339215466,NA,NA,184313.8304305984,NA,NA,4677.280000000002,NA,NA,0.24956598706940775,NA,NA,12.124395183873247,NA,NA,8.450472023370294,14.356719274087803,44,TRUE,FALSE,8,6.905699166631129,NA,9.464381324354271
2015,10,2015-10-01,1869913.118810964,12.76296739949637,5.8883129304487785,6.702365401764996,756.6093896774889,0.6789324602915188,NA,186883.09577291395,187954.93562857623,NA,1656.5610000000006,34077.630999999994,NA,0.993083864705254,0.7107330318824098,12.13823854405047,NA,12.143957508975149,7.4124990456921855,NA,10.436396465616319,14.44140252722255,46,FALSE,FALSE,10,NA,NA,8.450472023370294
2015,11,2015-11-01,2027189.352783252,13.425381839373864,6.0952713002048275,6.368462844372477,741.1295947198143,0.6789324602915188,NA,173643.02218144864,186803.6967194914,NA,9860.357999999998,79735.07600000019,NA,0.01965729844697322,0.0883877253719553,12.06475687413104,NA,12.13781359429997,9.19627775525398,NA,11.286464868338955,14.522160836356475,47,FALSE,FALSE,11,7.4124990456921855,NA,10.436396465616319
2015,12,2015-12-01,1908581.4801719936,13.921392337934666,7.136072582943278,6.108320711979769,739.754112950139,0.6789324602915188,NA,166569.25454859532,196615.7537047231,NA,3558.8079999999995,23926.19099999999,NA,0.00634819299046197,0.0425992586952098,12.023166445157035,NA,12.189006614231209,8.177180936316832,NA,10.082728995646407,14.461870843560774,48,FALSE,FALSE,12,9.19627775525398,NA,11.286464868338955
2016,1,2016-01-01,1798714.369342342,15.99128677490408,7.374399440732296,6.8480178126673374,676.4183009270786,0.6823271225929762,NA,172465.66361425095,172465.66361425095,NA,114.639,239.86900000000003,NA,0,0,12.05795344412858,NA,12.05795344412858,4.741788060523043,NA,5.480092940987414,14.402582728421764,49,FALSE,FALSE,1,8.177180936316832,NA,10.082728995646407
2016,2,2016-02-01,1712953.6634814772,14.949809372469002,6.254845167590991,6.709258370290008,617.1195989851011,0.6843741039607552,NA,143002.19636249138,143002.19636249138,NA,1383.087,29493.965000000004,NA,0.38195283449269635,0.4662053067466513,11.870615268302355,NA,11.870615268302355,7.232073236410725,NA,10.291940945128145,14.353729727017154,50,FALSE,FALSE,2,4.741788060523043,NA,5.480092940987414
2016,3,2016-03-01,1697447.420473046,13.83523502929704,6.277768194702422,5.9966411286560595,578.5980457428489,0.6871116003765982,165911.91290835122,175809.40386518626,176693.27651207987,23188.494999999995,30622.06000000004,40715.301000000014,0.9924308153677072,0.02196021430302203,0.3367076667319737,12.077155754640952,12.019212281366311,12.082170607284365,10.329475943238734,10.051411529480351,10.614359246726663,14.344636163250755,51,FALSE,TRUE,3,7.232073236410725,NA,10.291940945128145
2016,4,2016-04-01,1599074.3548024944,12.93975873193864,4.04709633034547,4.840258630212031,608.9102555377976,0.6891729351777279,NA,158616.8524433967,150577.0594202583,NA,9916.19400000001,16313.857000000007,NA,0,0,11.974246840062523,NA,11.922230254858128,9.201924457304163,NA,9.699770148344605,14.28493549154953,52,FALSE,TRUE,4,10.329475943238734,10.051411529480351,10.614359246726663
2016,5,2016-05-01,1750218.14288353,13.23619613409714,4.561614386498833,4.431166931359983,608.5185643547397,0.6905512810480834,NA,144811.83764980512,144811.83764980512,NA,8370.931999999997,26720.11800000001,NA,0.03323285865898804,0.1201482343753122,11.883190507317437,NA,11.883190507317437,9.0325205073443,NA,10.193172043808495,14.37525099120745,53,FALSE,TRUE,5,9.201924457304163,NA,9.699770148344605
2016,6,2016-06-01,1888063.9523967283,12.414756299615211,2.566193702471937,5.7786925997373,642.9270580916398,0.6933134861722757,NA,144234.8980575748,144234.8980575748,NA,5474.125,33770.975,NA,0.1915710730025346,0.5623172561645021,11.8791984860479,NA,11.8791984860479,8.60778772456095,NA,10.427356984742518,14.45106249820539,54,FALSE,TRUE,6,9.0325205073443,NA,10.193172043808495
2016,7,2016-07-01,1662772.8295797573,11.462591547519889,1.816661230488374,6.377510047351342,672.4695237505114,0.6947001131446202,NA,143947.0040494759,143947.0040494759,NA,2900.6509999999994,20547.013,NA,0.04612688668853992,0.4749459690320925,11.877200483385225,NA,11.877200483385225,7.972690473540702,NA,9.930470856561586,14.323997146065798,55,FALSE,TRUE,7,8.60778772456095,NA,10.427356984742518
2016,10,2016-10-01,1503977.7212069544,13.088705584726956,3.563667958234891,6.0550581148046145,661.9857084315832,0.6974816923976513,NA,NA,166579.282677085,NA,NA,28470.199000000004,NA,NA,0.6104285396810889,NA,NA,12.023226647303359,NA,NA,10.256613170061494,14.223623970354918,58,FALSE,FALSE,10,7.972690473540702,NA,9.930470856561586
2016,11,2016-11-01,1516984.5414912235,13.441365704924904,4.58571475599137,6.838256827244285,697.8172129092509,0.6981791740900489,NA,NA,145973.9903196471,NA,NA,60041.66000000004,NA,NA,0.09524280308039448,NA,NA,11.891183736324578,NA,NA,11.002793933599705,14.232235068094981,59,FALSE,FALSE,11,NA,NA,10.256613170061494
2016,12,2016-12-01,1520027.9445221594,14.826825856924684,3.545247442677163,5.858844443284554,684.0582239372188,0.6967828157418688,NA,NA,170434.74281661178,NA,NA,25501.562,NA,NA,0.10455469355171264,NA,NA,12.046107762363507,NA,NA,10.146494984172474,14.234239277207518,60,FALSE,FALSE,12,NA,NA,11.002793933599705
2017,1,2017-01-01,1457614.1277380935,15.085487841359363,4.6954842733966276,5.781609381156261,711.2791536828433,0.7002667298205781,327018.1899709894,NA,NA,16897.188,NA,NA,0.5358748449742052,NA,NA,NA,12.697771075154874,NA,NA,9.73490249653418,NA,14.192311497906621,61,FALSE,FALSE,1,NA,NA,10.146494984172474
2017,2,2017-02-01,1372739.29775078,15.570021072892803,3.974928660295854,5.719964511617495,712.1378045908997,0.7016672632802193,NA,NA,142517.6935468112,NA,NA,20605.559,NA,NA,0.3928502497796833,NA,NA,11.867221436223756,NA,NA,9.933316172742463,14.132318788899314,62,FALSE,FALSE,2,NA,9.73490249653418,NA
2017,3,2017-03-01,1408803.1793667038,15.444316059046075,3.5338788496375053,4.1673852255990935,714.3679993874549,0.7044739323333401,NA,141718.54560071306,141848.3656464108,NA,13893.260000000004,169656.5179999997,NA,0.01225061648597952,0.00295021969035107,11.861598296442365,NA,11.86251391846749,9.539159109434268,NA,12.041531189751375,14.158251092952263,63,FALSE,TRUE,3,NA,NA,9.933316172742463
2017,4,2017-04-01,1379519.0070721724,14.662307879282183,2.768492643889666,6.038782951285211,701.0045110076529,0.7058828801980068,NA,160021.75199711474,160190.55484164154,NA,6200.24,34265.107999999986,NA,0.0036914700076126,0,11.98306503495757,NA,11.984119353336709,8.732343279961402,NA,10.441882855919232,14.137245450777376,64,FALSE,TRUE,4,9.539159109434268,NA,12.041531189751375
2017,5,2017-05-01,1327390.3944693676,14.078271841405169,1.7255698701204496,4.701900057925119,711.4924125613946,0.7065887630782048,169830.04297609878,132839.6928771011,145784.5944692453,70295.02900000004,8768.418,30949.613000000027,0.9964014240608678,0.04064496012849752,0.00153000297612768,11.796898363511957,12.042553468752418,11.889885430897557,9.078911681409123,11.160456364061046,10.340115773995795,14.098725463318049,65,FALSE,TRUE,5,8.732343279961402,NA,10.441882855919232
2017,6,2017-06-01,1327920.3644235432,12.560749291497784,1.1462267923918024,8.01002819551499,700.1423192476633,0.703762408025892,NA,133266.5352797975,143050.511585412,NA,2075.8160000000003,13014.722000000002,NA,0,0,11.800106426485375,NA,11.87095307474178,7.6381096083731475,NA,9.473836457231272,14.099124640671914,66,FALSE,TRUE,6,9.078911681409123,11.160456364061046,10.340115773995795
2017,7,2017-07-01,1332359.2945876513,11.74733432628532,1.7350160829192156,8.273494221083078,678.9675123415393,0.7051699328419437,NA,NA,144221.0519451602,NA,NA,12926.533999999996,NA,NA,0,NA,NA,11.879102484475215,NA,NA,9.46703737705369,14.102461834390414,67,FALSE,TRUE,7,7.6381096083731475,NA,9.473836457231272
2017,10,2017-10-01,1318954.0063020643,12.001420473639072,3.4801622547162454,6.322945528550229,737.3271665959692,0.7093981148351857,NA,133916.3412100007,135296.61928826172,NA,3043.841,20624.767,NA,0.33862872600769883,0.5393404444278086,11.80497056463623,NA,11.815224827063716,8.02087548371458,NA,9.934247914169374,14.092349560964154,70,FALSE,FALSE,10,NA,NA,9.46703737705369
2017,11,2017-11-01,1392292.6707351587,12.876050382156484,3.799138906640364,8.576198774071573,741.1732651973449,0.7101075129500207,NA,135248.5338466763,137896.75959517976,NA,15477.358000000007,28720.39000000003,NA,0.07027491384511488,0.1011817736458313,11.814869356329648,NA,11.834260565283259,9.647133460742998,NA,10.265362602457149,14.146462349741569,71,FALSE,FALSE,11,8.02087548371458,NA,9.934247914169374
2017,12,2017-12-01,1601678.1981076736,13.336601110243414,4.161657579194781,7.112323094286837,771.7016718081518,0.7108176204629707,NA,136506.1827488205,136566.52983026442,NA,4618.351000000001,13904.765000000009,NA,0,0,11.824125187444524,NA,11.82456717289123,8.437792993955467,NA,9.539986866129711,14.286562511343496,72,FALSE,FALSE,12,9.647133460742998,NA,10.265362602457149
2018,1,2018-01-01,1629160.3168724142,14.1482673259261,4.862091439450405,6.8053348364320305,771.4636181708373,0.7143717085652854,317992.5206821291,NA,NA,47397.35699999999,NA,NA,0.8416999918370975,NA,NA,NA,12.669783141618199,NA,NA,10.766321746634878,NA,14.303575297028134,73,FALSE,FALSE,1,8.437792993955467,NA,9.539986866129711
2018,2,2018-02-01,1673730.159711007,14.646462008704225,3.5503518062675905,5.348040931632912,778.5982003681738,0.7143717085652854,321961.2384453501,301761.67031158315,301761.67031158315,50863.59,2141.9160000000006,15461.511,0.97172378119594,0.1776106065784092,0.4474102175395406,12.617392813643827,12.68218643978168,12.617392813643827,7.669456034552465,10.83690262240718,9.646109053458696,14.330565322122494,74,FALSE,FALSE,2,NA,10.766321746634878,NA
2018,3,2018-03-01,1462666.7043805637,14.5339418475523,3.7073304315855458,7.189322207221567,743.8144826302165,0.7158004519824159,NA,167188.45315628123,167411.81779109788,NA,15468.492000000004,129505.82700000006,NA,0.03492926136561986,0.00948524115443855,12.026876917177894,NA,12.028212030669366,9.64656045982413,NA,11.77148115524843,14.19577183749349,75,FALSE,TRUE,3,7.669456034552465,10.83690262240718,9.646109053458696
2018,4,2018-04-01,1368687.2063165756,13.438493398573216,3.590781218649501,6.15168194740859,748.0136910849582,0.717947853338363,NA,192043.275160655,173946.78314452164,NA,11899.626999999997,76365.92200000002,NA,0,0,12.165476017074823,NA,12.066504687419851,9.384262334070556,NA,11.243291828525585,14.129362594830893,76,FALSE,TRUE,4,9.64656045982413,NA,11.77148115524843
2018,5,2018-05-01,1349443.7884124222,12.62668207834004,2.061766952285633,6.063009660059236,785.9067438173834,0.720101696898378,NA,203143.5290738439,172322.15913852418,NA,7508.449,31355.127999999968,NA,0,0,12.221668047961689,NA,12.05712102213138,8.92378419879521,NA,10.353133105252315,14.115203056932364,77,FALSE,TRUE,5,9.384262334070556,NA,11.243291828525585
2018,6,2018-06-01,1412046.5096164416,11.261421081597264,1.762805415634821,6.89074209440942,825.6196781861078,0.7208217985952763,NA,215738.4811378526,215737.093832416,NA,5597.892,23661.932000000004,NA,0,0,12.28182221766107,NA,12.28181578714441,8.630145377284792,NA,10.071622791003376,14.160550635314696,78,FALSE,TRUE,6,8.92378419879521,NA,10.353133105252315
2018,7,2018-07-01,1442370.960901872,11.211781686667583,1.9763191748456976,7.0722622618796365,842.5982945331441,0.7237050857896574,NA,124360.04909623948,142172.8091957308,NA,16.051000000000002,1343.4790000000005,NA,0,0,11.73093625896386,NA,11.86479856284742,2.775771152931081,NA,7.203017797118348,14.18179881818236,79,FALSE,TRUE,7,8.630145377284792,NA,10.071622791003376
2018,10,2018-10-01,1490419.9410123571,12.343771487848777,2.6178172281553063,5.490964365412887,897.4069940574315,0.730237265262917,NA,176350.69460439,171801.6210752441,NA,1658.6150000000005,12456.342999999995,NA,0.2866120226815746,0.15947585900613048,12.080229874439485,NA,12.054095724315738,7.413738195748064,NA,9.429985250064693,14.214568477817929,82,FALSE,FALSE,10,2.775771152931081,NA,7.203017797118348
2018,11,2018-11-01,1466135.7491999918,14.039814119360116,2.6152897555152563,6.724997015514439,921.6482154662832,0.730237265262917,NA,203812.273091692,179079.73181702368,NA,15864.485000000032,47184.33100000007,NA,0,0,12.224954619212157,NA,12.095586414794163,9.671838242097412,NA,10.761817146120315,14.198140755504657,83,FALSE,FALSE,11,7.413738195748064,NA,9.429985250064693
2018,12,2018-12-01,1425661.2949503628,14.310386495878436,4.2795032898293695,7.9805899420935935,906.201348900092,0.729507027997654,NA,231313.1630628948,211912.36437932844,NA,1416.973,7839.774000000001,NA,0,0,12.351527755648672,NA,12.263928092621711,7.256278185168989,NA,8.966965286398349,14.170146330671104,84,FALSE,FALSE,12,9.671838242097412,NA,10.761817146120315
2019,1,2019-01-01,1400044.090396863,14.121367306109828,4.902898522871271,7.345280560241664,865.2099452406344,0.7302365350256516,328660.6304785467,NA,NA,51711.32699999996,NA,NA,0.8131586915183978,NA,NA,NA,12.702780979064077,NA,NA,10.853432127408702,NA,14.152014287230205,85,FALSE,FALSE,1,7.256278185168989,NA,8.966965286398349
2019,2,2019-02-01,1357121.6276725838,14.585577474523204,4.5194195598621825,5.973458396711025,832.9202019797048,0.7302365350256516,NA,158878.65703121046,158960.8221888301,NA,92.641,12962.758,NA,0,0,11.975896026519273,NA,11.97641304951246,4.528731808239655,NA,9.469835755907694,14.120876564625537,86,FALSE,FALSE,2,NA,10.853432127408702,NA
2019,3,2019-03-01,1382870.164050371,13.806143462895731,3.7817022254942416,7.5266863056932385,800.6480354472872,0.7338877177007798,NA,198515.41588490145,183967.38294957695,NA,31798.80000000004,108830.06100000028,NA,0,0,12.198622037982526,NA,12.12251375429916,10.367183832207198,NA,11.597542871197167,14.139671726305243,87,FALSE,TRUE,3,4.528731808239655,NA,9.469835755907694
2019,4,2019-04-01,1461571.5057781378,12.971550489673223,3.1704730549568905,5.917796511847438,809.1733414817379,0.736089380853882,NA,190085.85682476513,184523.1567120254,NA,44711.911000000015,65829.34599999996,NA,0,0,12.155231127101574,NA,12.125530245221203,10.707995210430466,NA,11.094821005732335,14.195022788630213,88,FALSE,TRUE,4,10.367183832207198,NA,11.597542871197167
