ANIO,MES,RG,NM_RECURSO,PRECIO_PONDERADO,Q_MUESTRA_PLANTAS,N_PLANTAS,N_TRANSACCIONES,PRECIO_MIN,PRECIO_MAX,CV_PRECIO,N_OUTLIERS_precio,Q_TOTAL,Q_INDUSTRIAL,Q_ARTESANAL,N_FLOTAS_ACTIVAS,N_OUTLIERS_desemb,SHARE_INDUSTRIAL,SHARE_ARTESANAL,FECHA
2019,11,8,ANCHOVETA,157711,3420.239999999999,1,1,157711,157711,NA,0,26947.857000000004,505.0139999999999,26442.843000000004,2,1,0.01874041412643684,0.9812595858735632,2019-11-01
2019,11,8,SARDINA COMUN,133551.52929212592,8348.66,2,2,110000,157711,0.25203874056121245,0,39495.29000000002,2180.071,37315.21900000002,2,1,0.05519825275368274,0.9448017472463172,2019-11-01
2019,11,14,ANCHOVETA,155229,1406.4299999999998,1,1,155229,155229,NA,0,1476.1660000000002,0,1476.1660000000002,1,0,0,1,2019-11-01
2019,11,14,SARDINA COMUN,155229,7874.479999999999,1,1,155229,155229,NA,0,8192.721000000001,0,8192.721000000001,1,1,0,1,2019-11-01
2019,12,5,SARDINA COMUN,10000,125.94,1,1,10000,10000,NA,0,126.229,0,126.229,1,0,0,1,2019-12-01
2019,12,8,ANCHOVETA,157064.7969890759,1103.98,2,2,149749,157711,0.0366225472699362,0,7521.109999999997,0,7521.109999999997,1,1,0,1,2019-12-01
2019,12,8,SARDINA COMUN,134900.62580447542,6072.280000000001,3,3,110000,157711,0.1836773386715927,0,21547.41599999999,0,21547.41599999999,1,1,0,1,2019-12-01
2019,12,14,ANCHOVETA,149748,849.16,1,1,149748,149748,NA,0,779.624,0,779.624,1,0,0,1,2019-12-01
2019,12,14,SARDINA COMUN,149748,8996.869999999997,1,1,149748,149748,NA,0,8680.412000000004,0,8680.412000000004,1,1,0,1,2019-12-01
2020,1,8,JUREL,243687.17528821412,20535.95,2,2,240000,255715,0.04483295065247811,0,80468.49799999999,69904.875,10563.623,2,1,0.8687234972373911,0.13127650276260908,2020-01-01
2020,2,5,JUREL,120000,135.234,1,1,120000,120000,NA,0,139.03400000000002,0,139.03400000000002,1,0,0,1,2020-02-01
2020,2,8,JUREL,202004,3749.918000000001,1,1,202004,202004,NA,0,101254.61999999994,99736.36499999992,1518.255,2,1,0.9850055730790358,0.01499442692096421,2020-02-01
2020,2,14,ANCHOVETA,124176,1714.996,1,1,124176,124176,NA,0,1714.9960000000003,0,1714.9960000000003,1,0,0,1,2020-02-01
2020,2,14,JUREL,200000,1084.462,1,1,200000,200000,NA,0,1084.4620000000002,0,1084.4620000000002,1,1,0,1,2020-02-01
2020,2,14,SARDINA COMUN,124176,5300.462,1,1,124176,124176,NA,0,5300.4619999999995,0,5300.4619999999995,1,0,0,1,2020-02-01
2020,3,5,JUREL,120000,114.849,1,1,120000,120000,NA,0,117.249,0,117.249,1,0,0,1,2020-03-01
2020,3,8,ANCHOVETA,135960,549.851,2,2,135960,135960,0,0,6263.301999999998,0,6263.301999999998,1,1,0,1,2020-03-01
2020,3,8,JUREL,135960,2850.8489999999997,1,1,135960,135960,NA,0,77008.36200000002,74999.18800000002,2009.1739999999995,2,1,0.9739096645114982,0.02609033548850187,2020-03-01
2020,3,8,SARDINA COMUN,134757.62022498925,7436.266000000001,3,3,130000,135960,0.02568427252465791,0,26291.04500000004,0,26291.04500000004,1,1,0,1,2020-03-01
2020,3,14,ANCHOVETA,134485,1136.6090000000002,1,1,134485,134485,NA,0,1142.58,0,1142.58,1,0,0,1,2020-03-01
2020,3,14,SARDINA COMUN,134485,8744.298999999999,1,1,134485,134485,NA,0,8822.828,0,8822.828,1,1,0,1,2020-03-01
2020,4,5,ANCHOVETA,100000,276.763,1,1,100000,100000,NA,0,198.868,0,198.868,1,0,0,1,2020-04-01
2020,4,5,JUREL,120000,210.989,1,1,120000,120000,NA,0,214.189,210.989,3.1999999999999997,2,0,0.9850599237122356,0.01494007628776454,2020-04-01
2020,4,5,SARDINA COMUN,100000,373.377,1,1,100000,100000,NA,0,382.4770000000001,0,382.4770000000001,1,0,0,1,2020-04-01
2020,4,8,ANCHOVETA,162317,5394.833999999998,2,2,162317,162317,0,0,52458.62799999998,0,52458.62799999998,1,1,0,1,2020-04-01
2020,4,8,JUREL,185716.61740079743,11453.636,2,2,162317,240000,0.2730691274935664,0,60693.96099999997,60685.65799999997,8.303,2,0,0.9998631989103496,1.3680108965041852e-4,2020-04-01
2020,4,8,SARDINA COMUN,148203.9664889626,31578.342,3,3,130000,162317,0.12312032524668944,0,94356.80599999992,5.725,94351.0809999999,2,1,6.0673948628570634e-5,0.9999393260513714,2020-04-01
2020,4,14,ANCHOVETA,145413,562.103,1,1,145413,145413,NA,0,576.64,0,576.64,1,0,0,1,2020-04-01
2020,4,14,SARDINA COMUN,145413,9346.481999999998,1,1,145413,145413,NA,0,9564.55,0,9564.55,1,1,0,1,2020-04-01
2020,5,8,ANCHOVETA,180163,2146.339,2,2,180163,180163,0,0,40268.924999999974,0,40268.924999999974,1,1,0,1,2020-05-01
2020,5,8,JUREL,180163,2794.6610000000005,1,1,180163,180163,NA,0,66967.56999999998,66967.25999999998,0.31,2,0,0.9999953708937028,4.62910629727195e-6,2020-05-01
2020,5,8,SARDINA COMUN,159492.3792273485,10762.834,3,3,130000,180163,0.17719815930641572,0,31957.376999999993,0,31957.376999999993,1,1,0,1,2020-05-01
2020,5,14,ANCHOVETA,149787,1140.022,1,1,149787,149787,NA,0,1127.145,5.041,1122.104,2,0,0.00447236158613133,0.9955276384138688,2020-05-01
2020,5,14,SARDINA COMUN,149787,5534.731,1,1,149787,149787,NA,0,5268.588,45.374,5223.214,2,0,0.00861217464717302,0.991387825352827,2020-05-01
2020,6,8,ANCHOVETA,172458,928.686,1,1,172458,172458,NA,0,12646.323,0,12646.323,1,1,0,1,2020-06-01
2020,6,8,JUREL,172458,2337.03,1,1,172458,172458,NA,0,51810.274,51810.274,0,1,0,1,0,2020-06-01
2020,6,8,SARDINA COMUN,152966.95127393576,1983.538,2,2,130000,172458,0.1985223714738472,0,6025.449999999997,0,6025.449999999997,1,0,0,1,2020-06-01
2020,6,14,ANCHOVETA,146279,585.258,1,1,146279,146279,NA,0,577.787,0,577.787,1,0,0,1,2020-06-01
2020,6,14,SARDINA COMUN,146279,2626.986,1,1,146279,146279,NA,0,2597.1020000000003,0,2597.1020000000003,1,0,0,1,2020-06-01
2020,7,8,ANCHOVETA,174124,852.523,1,1,174124,174124,NA,0,5943.889,0,5943.889,1,1,0,1,2020-07-01
2020,7,8,SARDINA COMUN,170707.4114135837,834.97,2,2,130000,174124,0.2051819627064962,0,2904.852,0,2904.852,1,0,0,1,2020-07-01
2020,11,8,ANCHOVETA,191823,3814.970999999999,1,1,191823,191823,NA,0,34850.47099999997,538.307,34312.16399999997,2,1,0.01544619009596744,0.9845538099040324,2020-11-01
2020,11,8,SARDINA COMUN,156229.01400003047,4136.991,2,2,130000,191823,0.2716739483088277,0,20880.215000000004,1163.963,19716.252000000004,2,1,0.0557447804057573,0.9442552195942427,2020-11-01
2020,12,8,ANCHOVETA,263052,243.29,1,1,263052,263052,NA,0,5757.8589999999995,768.6700000000001,4989.188999999999,2,1,0.13349927464357847,0.8665007253564215,2020-12-01
2020,12,8,SARDINA COMUN,169864.22820103326,2773.87,2,2,130000,263052,0.478725315990925,1,18364.102999999996,2843.7300000000005,15520.372999999996,2,1,0.15485264921461186,0.8451473507853882,2020-12-01
2021,1,8,JUREL,240000,13459.005,1,1,240000,240000,NA,0,90391.36099999998,76789.71599999999,13601.644999999997,2,1,0.8495249451991326,0.1504750548008675,2021-01-01
2021,3,8,ANCHOVETA,150719.2315607189,11630.185000000003,2,2,143975,173021,0.12958285635367298,0,54853.31200000011,0,54853.31200000011,1,1,0,1,2021-03-01
2021,3,8,SARDINA COMUN,144425.82069892983,44265.95999999999,3,3,130000,173021,0.14729030838834534,0,165217.76999999993,0,165217.76999999993,1,1,0,1,2021-03-01
2021,4,8,ANCHOVETA,170640.079964694,3680.961999999999,2,2,163174,173021,0.04142167774264301,0,45679.38199999999,0,45679.38199999999,1,1,0,1,2021-04-01
2021,4,8,SARDINA COMUN,147596.76470616524,17259.547000000002,3,3,130000,173021,0.1450459946101147,0,79752.23500000019,0,79752.23500000019,1,1,0,1,2021-04-01
2021,5,8,ANCHOVETA,168692.22417211713,4515.343000000001,2,2,163174,189262,0.10468284572288104,0,39164.204,0,39164.204,1,1,0,1,2021-05-01
2021,5,8,SARDINA COMUN,151221.00129293575,2971.5319999999992,3,3,130000,189262,0.18469717799190655,0,16722.233000000007,0,16722.233000000007,1,1,0,1,2021-05-01
2021,6,8,ANCHOVETA,189262,935.9459999999998,1,1,189262,189262,NA,0,13784.86400000001,0,13784.86400000001,1,1,0,1,2021-06-01
2021,6,8,SARDINA COMUN,176852.7157586326,394.552,2,2,130000,189262,0.26250892412299104,0,3721.140000000002,0,3721.140000000002,1,0,0,1,2021-06-01
2021,11,8,SARDINA COMUN,130000,429.833,1,1,130000,130000,NA,0,3034.583999999999,0,3034.583999999999,1,0,0,1,2021-11-01
2022,3,8,ANCHOVETA,140000,12078.883,1,1,140000,140000,NA,0,88592.13299999983,0,88592.13299999983,1,1,0,1,2022-03-01
2022,4,8,ANCHOVETA,140000,7875.876,1,1,140000,140000,NA,0,58980.243000000075,33.85,58946.39300000008,2,1,5.739209992742817e-4,0.9994260790007258,2022-04-01
2022,5,8,ANCHOVETA,140000,1717.598,1,1,140000,140000,NA,0,21334.704000000005,0,21334.704000000005,1,1,0,1,2022-05-01
2022,6,8,ANCHOVETA,140000,582.977,1,1,140000,140000,NA,0,11694.585000000005,0,11694.585000000005,1,1,0,1,2022-06-01
2022,11,8,ANCHOVETA,140000,2157.399,1,1,140000,140000,NA,0,20782.02100000001,521.786,20260.23500000001,2,1,0.02510756773847931,0.9748924322615208,2022-11-01
2022,11,8,JUREL,245000,460.799,1,1,245000,245000,NA,0,2569.584,802.2579999999999,1767.3259999999998,2,1,0.31221318314559865,0.6877868168544014,2022-11-01
2022,11,8,SARDINA COMUN,140000,852.051,1,1,140000,140000,NA,0,10296.299999999988,24.244,10272.055999999988,2,1,0.00235463224653516,0.9976453677534648,2022-11-01
2022,12,8,ANCHOVETA,140000,22.916,1,1,140000,140000,NA,0,22.964,0,22.964,1,0,0,1,2022-12-01
2022,12,8,JUREL,245000,1804.84,1,1,245000,245000,NA,0,55366.634999999995,44259.238999999994,11107.396,2,1,0.7993846655120002,0.2006153344879999,2022-12-01
2022,12,8,SARDINA COMUN,140000,121.379,1,1,140000,140000,NA,0,159.709,0,159.709,1,0,0,1,2022-12-01
2023,1,8,JUREL,290000,12740.93,1,1,290000,290000,NA,0,97698.62099999994,80260.95099999996,17437.669999999995,2,1,0.8215156997968273,0.17848430020317282,2023-01-01
2023,2,8,JUREL,290000,21805.724,1,1,290000,290000,NA,0,116303.83099999996,110197.18599999994,6106.644999999999,2,1,0.9474940339669464,0.05250596603305356,2023-02-01
2023,3,8,ANCHOVETA,160000,5684.968,1,1,160000,160000,NA,0,35170.895,0,35170.895,1,1,0,1,2023-03-01
2023,3,8,JUREL,290000,1290.983,1,1,290000,290000,NA,0,95194.034,95017.979,176.055,2,0,0.9981505668727098,0.0018494331272903,2023-03-01
2023,3,8,SARDINA COMUN,160000,23587.057,1,1,160000,160000,NA,0,194610.7549999997,0,194610.7549999997,1,1,0,1,2023-03-01
2023,4,8,ANCHOVETA,160000,8346.734,1,1,160000,160000,NA,0,46107.68399999994,0,46107.68399999994,1,1,0,1,2023-04-01
2023,4,8,JUREL,290000,5806.167,1,1,290000,290000,NA,0,93114.64700000004,93026.96200000004,87.685,2,0,0.9990583114168924,9.416885831076606e-4,2023-04-01
2023,4,8,SARDINA COMUN,160000,8931.275,1,1,160000,160000,NA,0,96459.13099999996,0,96459.13099999996,1,1,0,1,2023-04-01
2023,5,8,ANCHOVETA,160000,4273.753,1,1,160000,160000,NA,0,40398.37399999994,0,40398.37399999994,1,1,0,1,2023-05-01
2023,5,8,JUREL,290000,15996.909,1,1,290000,290000,NA,0,91887.029,90676.806,1210.2230000000002,2,1,0.9868292291831527,0.01317077081684728,2023-05-01
2023,5,8,SARDINA COMUN,160000,3444.954,1,1,160000,160000,NA,0,38585.39899999999,0,38585.39899999999,1,1,0,1,2023-05-01
2023,6,8,ANCHOVETA,160000,2334.221,1,1,160000,160000,NA,0,24925.789999999983,944.661,23981.128999999983,2,1,0.03789893921115441,0.9621010607888456,2023-06-01
2023,6,8,JUREL,290000,4613.623,1,1,290000,290000,NA,0,78410.46100000004,77007.56400000004,1402.8969999999997,2,1,0.9821082929228028,0.01789170707719725,2023-06-01
2023,6,8,SARDINA COMUN,160000,525.281,1,1,160000,160000,NA,0,7921.475999999999,638.999,7282.476999999999,2,0,0.08066665858736428,0.9193333414126358,2023-06-01
2023,11,8,ANCHOVETA,160000,2089.618,1,1,160000,160000,NA,0,22648.110999999983,0,22648.110999999983,1,1,0,1,2023-11-01
2023,11,8,JUREL,290000,3132.814,1,1,290000,290000,NA,0,38833.76500000001,21617.58100000001,17216.183999999997,2,1,0.556669717705713,0.4433302822942868,2023-11-01
2023,12,8,ANCHOVETA,160000,312.398,1,1,160000,160000,NA,0,3442.1889999999994,0,3442.1889999999994,1,1,0,1,2023-12-01
2024,1,8,JUREL,300000,20710.696,1,1,300000,300000,NA,0,143748.72700000007,117458.11900000006,26290.607999999986,2,1,0.817107194277971,0.18289280572202893,2024-01-01
2024,3,8,ANCHOVETA,190000,2137.582,1,1,190000,190000,NA,0,33588.306000000004,0,33588.306000000004,1,1,0,1,2024-03-01
2024,3,8,JUREL,300000,9308.235,1,1,300000,300000,NA,0,104545.81199999998,101778.46599999996,2767.345999999999,2,1,0.9735298244180264,0.02647017558197357,2024-03-01
2024,3,8,SARDINA COMUN,190000,3112.291,1,1,190000,190000,NA,0,51741.52300000001,0,51741.52300000001,1,1,0,1,2024-03-01
2024,4,8,ANCHOVETA,190000,1276.102,1,1,190000,190000,NA,0,19913.721,360.381,19553.339999999997,2,1,0.01809712007113085,0.981902879928869,2024-04-01
2024,4,8,JUREL,300000,19174.806,1,1,300000,300000,NA,0,122618.51999999987,120360.37499999988,2258.1449999999995,2,1,0.981583980951654,0.01841601904834605,2024-04-01
2024,4,8,SARDINA COMUN,190000,498.119,1,1,190000,190000,NA,0,6700.027000000001,128.686,6571.341000000001,2,0,0.01920678827115174,0.9807932117288484,2024-04-01
2024,5,8,ANCHOVETA,190000,3197.828,1,1,190000,190000,NA,0,35467.74000000001,459.7759999999999,35007.964000000014,2,1,0.01296321671468212,0.987036783285318,2024-05-01
2024,5,8,JUREL,300000,9106.494,1,1,300000,300000,NA,0,84925.71699999996,83259.93499999995,1665.7820000000004,2,1,0.9803854231810606,0.01961457681893932,2024-05-01
2024,5,8,SARDINA COMUN,190000,262.32,1,1,190000,190000,NA,0,6134.688999999997,265.264,5869.4249999999965,2,0,0.04324000776567486,0.9567599922343252,2024-05-01
2024,6,8,ANCHOVETA,190000,47.861,1,1,190000,190000,NA,0,2342.348,0,2342.348,1,1,0,1,2024-06-01
2024,6,8,SARDINA COMUN,190000,2.792,1,1,190000,190000,NA,0,410.42199999999985,0,410.42199999999985,1,0,0,1,2024-06-01
