name,N,Media,SD,Min,Max
CHL_A_MACRO,204,3.55996426918095,1.5150511693427304,1.1462267923918024,7.453312759425358
PRECIO_DIESEL_MACRO,204,677.0107845697513,212.82218478171433,398.45715140123036,1218.250318936352
PRECIO_DIESEL_REAL,204,902.1723511221551,183.25859970174824,579.9016508858829,1302.1006315571008
SST_MACRO,204,13.275995816079053,1.1710825315937068,10.905127420686652,15.991286774904081
WIND_SPEED_MACRO,204,6.603523873737887,0.8739698069912479,4.1673852255990935,8.786364278060937
