ANIO,MES,SST_MACRO,CHL_A_MACRO,WIND_SPEED_MACRO,WIND_MAX_MACRO,SST_SD,CHL_A_SD,N_REGIONES,N_DIAS,SST2,CHL_A2,WIND2,SST_X_CHL,SST_X_WIND,PRECIO_DIESEL_MACRO,N_REGIONES_DIESEL
2015,5,13.371310836691052,2.0162583237867415,6.690775028718456,8.761190598853721,1.0370887534764948,2.354797412868415,6,279,178.79195349141156,4.06529762823932,44.766470484922465,26.960016774418193,89.46443264736497,534.125,8
2015,6,12.661273536367128,2.455891311488301,6.796160278694641,8.697845954114648,1.048843230081568,2.265651006874414,6,270,160.30784756271055,6.031402133843728,46.18779453370682,31.094711670340786,86.0480442855459,553.0261821870658,8
2015,7,11.611976519009922,1.811061844500384,7.6425370618416375,9.957251250143651,0.7214889497595598,1.4694857369728909,6,279,134.83799867803776,3.2799450046051333,58.40837274162301,21.030007612813257,88.74496090776817,554.144287698652,8
2015,8,11.77248184990986,1.6396546095816475,6.906171291883265,8.924684634351323,0.8189706929911271,1.397779965606053,6,279,138.5913289064571,2.688467238722345,47.69520191283256,19.302804131420984,81.30277618606426,540.9037603989892,8
2015,9,11.815862172141555,4.8553917964105375,6.712044485127328,8.620438650863411,0.875814614138172,4.815552358533671,6,270,139.61459887104576,23.574829496650747,45.05154117032818,57.370640258133704,79.30859252954734,519.0804027345414,8
2015,10,12.76296739949637,5.8883129304487785,6.702365401764996,8.687474578596,0.8998038663615677,6.030161048747015,6,279,162.89333684060713,34.67222916689028,44.921701978776454,75.15234596935069,85.54207112223904,513.686674413402,8
2015,11,13.425381839373864,6.0952713002048275,6.368462844372477,8.270068504013683,0.8556022677453262,5.519407801606133,6,270,180.24087753298957,37.15233222310065,40.55731900015278,81.83134461982661,85.49904541556548,503.17693913797973,8
2015,12,13.921392337934666,7.136072582943278,6.108320711979769,7.876367374887932,1.0808329444402194,5.095641583896272,6,279,193.80516462670602,50.92353190903475,37.31158192040104,99.3440661791322,85.03632915740279,502.2430799160079,8
2016,1,15.991286774904081,7.374399440732296,6.8480178126673374,8.667555979356262,1.1089980149122067,7.64934859264666,6,279,255.72125271722217,54.381767111472804,46.895347962609144,117.92613624944242,109.50861668201476,461.53855294080347,8
2016,2,14.949809372469002,6.254845167590991,6.709258370290008,8.68111280549688,1.3329408348212417,5.5247419910316395,6,261,223.496800273162,39.123088070536376,45.01414787930653,93.50874290979425,100.30213366647766,422.34067259204915,8
2016,3,13.835235029297039,6.277768194702422,5.9966411286560595,8.028396551175618,1.436282624693025,5.638376865982192,6,279,191.41372831588782,39.41037350641731,35.95970482588942,86.85439843315379,82.96493940130564,397.5614291851411,8
2016,4,12.939758731938639,4.04709633034547,4.840258630212031,6.955869314609644,0.9434490681584674,4.124694725111594,6,270,167.43735604078225,16.37898870709577,23.42810360734205,52.36845007958462,62.63177887512749,419.6444680688044,8
2016,5,13.23619613409714,4.561614386498833,4.431166931359983,6.096791648892487,0.8033233421672518,5.602880023004516,6,279,175.19688810028808,20.80832581111313,19.63524037357825,60.378422707817755,58.65179460640609,420.2132741567061,8
2016,6,12.414756299615211,2.566193702471937,5.7786925997373,7.838068552876591,0.8477271226662244,2.8294145795952064,6,270,154.12617397883557,6.585350118606628,33.393288162258635,31.85866943379636,71.74106035612846,445.75,8
2016,7,11.462591547519887,1.816661230488374,6.377510047351342,8.64918519191326,0.5216028672771026,2.402562799362252,6,279,131.39100498527435,3.300258026359533,40.672634404067324,20.823645665303115,73.10279276299265,467.1646542357891,8
2016,8,11.712650708301648,1.590075052837363,7.654337432091661,9.564393837509304,0.6341653273301086,1.1037467633407985,6,279,137.18618661467912,2.528338673655743,58.58888152431956,18.62399369386832,89.65258074556822,457.12903725934154,8
2016,9,12.081756593612157,3.7515353916268244,6.2727230954093285,8.276876806926923,0.712108420294728,2.8046231480812263,6,270,145.96884238729083,14.074017794628631,39.347055031681585,45.32513745395675,75.78551361786492,451.8169832503541,8
2016,10,13.088705584726956,3.563667958234891,6.0550581148046145,7.9777201695416835,0.606183692373045,2.913317503589479,6,279,171.3142138836626,12.699729316550037,36.66372877366121,46.64380070706153,79.25287296308943,461.72291225991887,8
2016,11,13.441365704924905,4.58571475599137,6.838256827244285,8.858314161118843,0.9880200073447442,3.7030883994969916,6,270,180.6703120135314,21.02877982331699,46.76175643535307,61.638269053750484,91.91551079918993,487.20144537480064,8
2016,12,14.826825856924684,3.545247442677163,5.858844443284554,7.667464151188283,0.9150381688228698,3.0880086136431917,6,279,219.83476499157038,12.568779429808966,34.3260582106063,52.56476645228187,86.86806628339093,476.6400154063572,8
2017,1,15.085487841359365,4.6954842733966276,5.781609381156261,7.6725164380532185,1.2956582098256328,3.1608077909219614,6,279,227.57194341180124,22.047572561715054,33.427007036274084,70.83367091561894,87.21839802292202,498.08512693903316,8
