ANIO,MES,NM_RECURSO,PRECIO_MACRO,Q_MUESTRA_TOTAL,N_REGIONES_PRECIO,N_PLANTAS_TOTAL,CV_PRECIO_REGIONAL,FECHA,Q_MACRO,Q_INDUSTRIAL_MACRO,Q_ARTESANAL_MACRO,N_REGIONES_DESEMB,SHARE_INDUSTRIAL,SHARE_ARTESANAL,P_harina_FOB_CLP,Tipo_Cambio,Precio_USD,DEFLACTOR,PRECIO_REAL_MACRO,P_HARINA_REAL
2012,1,JUREL,164000,555,1,1,NA,2012-01-01,67350.71600000001,66814.505,536.211,4,0.9920385256186436,0.00796147438135624,629181.1295454539,501.339545454545,1255,0.5952396173964261,275519.2954348954,1057021.5945932628
2012,2,ANCHOVETA,62000,10,1,1,NA,2012-02-01,257.86599999999993,249.91999999999993,7.946,2,0.969185545981246,0.03081445401875393,612694.2071428566,481.48857142857094,1272.5,0.5976205758660117,103744.75462153529,1025222.7448076092
2012,2,SARDINA COMUN,66527.34234773244,8357,2,2,0.05481447916174787,2012-02-01,34840.46299999999,18585.22,16255.242999999997,4,0.5334378019029198,0.4665621980970805,612694.2071428566,481.48857142857094,1272.5,0.5976205758660117,111320.36786271574,1025222.7448076092
2012,3,ANCHOVETA,62694.845360824744,1455,1,3,NA,2012-03-01,6729.8769999999995,1053.2960000000005,5676.580999999999,5,0.15651043845229276,0.8434895615477073,629800.6022727266,485.395454545454,1297.5,0.5988158170177438,104698.04500666188,1051743.4315768327
2012,3,JUREL,59000,226,1,1,NA,2012-03-01,25882.192000000003,25575.942,306.25,2,0.9881675400599762,0.01183245994002362,629800.6022727266,485.395454545454,1297.5,0.5988158170177438,98527.79155673462,1051743.4315768327
2012,3,SARDINA COMUN,63621.375583844674,109190,2,7,0.02240300178184658,2012-03-01,246995.89999999973,14111.308999999996,232884.59099999972,5,0.05713175400887226,0.9428682459911276,629800.6022727266,485.395454545454,1297.5,0.5988158170177438,106245.31579792837,1051743.4315768327
2012,4,ANCHOVETA,64809.253359191025,7219,2,4,0.200144482883664,2012-04-01,30577.223999999987,1966.032,28611.191999999988,6,0.064297269104612,0.935702730895388,677971.395,486.001,1395,0.5994146328347614,108120.90631270387,1131055.7965422478
2012,4,SARDINA COMUN,67599.12067486417,83928,3,8,0.16643606209549433,2012-04-01,190814.7750000001,23250.824000000004,167563.95100000012,6,0.1218502288410318,0.8781497711589683,677971.395,486.001,1395,0.5994146328347614,112775.22598201067,1131055.7965422478
2012,5,ANCHOVETA,62510.38062283737,2312,2,3,0.20127894873676033,2012-05-01,10886.609000000002,737.2610000000001,10149.348000000002,5,0.06772182228644383,0.932278177713556,759550.6095238092,497.088095238095,1528,0.5994146328347614,104285.71008887833,1267153.9330491985
2012,5,SARDINA COMUN,71166.45939325419,26535,3,6,0.20393800396400447,2012-05-01,60009.51300000002,17293.07399999999,42716.43900000003,5,0.2881722102960573,0.7118277897039427,759550.6095238092,497.088095238095,1528,0.5994146328347614,118726.59674104488,1267153.9330491985
2012,6,ANCHOVETA,65468.93787575151,499,2,3,0.2878850836772574,2012-06-01,2786.318,548.9399999999999,2237.378,5,0.19701268842967673,0.8029873115703234,831758.2166666663,505.628095238095,1645,0.597616388936257,109550.104528232,1391792.8491672997
2012,6,SARDINA COMUN,82945.61727794532,10279,3,5,0.28125531970924594,2012-06-01,31836.169,18735.995000000003,13100.174,5,0.5885128640949231,0.411487135905077,831758.2166666663,505.628095238095,1645,0.597616388936257,138794.0806402357,1391792.8491672997
2012,7,ANCHOVETA,71000,187,1,1,NA,2012-07-01,2110.4800000000014,432.26499999999993,1678.215000000001,3,0.20481833516545983,0.79518166483454,838748.3225,491.9345,1705,0.597616388936257,118805.30941659467,1403489.4926374962
2012,7,SARDINA COMUN,75858.96276194784,13266,3,4,0.23509442935521693,2012-07-01,43739.299000000035,8593.246,35146.053000000036,5,0.19646510567076056,0.8035348943292394,838748.3225,491.9345,1705,0.597616388936257,126935.8808866922,1403489.4926374962
2012,8,ANCHOVETA,78000,25,1,1,NA,2012-08-01,302.07800000000003,238.087,63.99100000000001,4,0.7881639841365474,0.2118360158634525,807108.0845454547,480.994090909091,1678,0.5988116217141295,130257.99295063935,1347849.7331682805
