ANIO,MES,P_HARINA_REAL,PRECIO_DIESEL_REAL,SST_MACRO,CHL_A_MACRO,WIND_SPEED_MACRO,ln_P_HARINA,ln_DIESEL,ln_SST,ln_WIND,SST2,WIND2,SST_X_WIND,DIESEL_LAG1,D_DIESEL,P_A,P_J,P_S,Q_A,Q_J,Q_S,ln_P_A,ln_P_S,ln_P_J,ln_Q_A,ln_Q_S,ln_Q_J,D_SHOCK_JUREL
2018,3,1462666.7043805637,743.8144826302165,14.5339418475523,3.7073304315855458,7.189322207221567,14.19577183749349,6.611791652436414,2.6764867310547693,1.9725968984745683,211.235465628032,51.68635379924918,104.4891908830746,778.5982003681738,-34.78371773795732,167188.45315628123,322570.2740847316,167411.81779109788,15468.492000000004,0,129505.82700000006,12.026876917177894,12.028212030669366,12.684076295619008,9.646625105277456,11.771488876878896,0,0
2018,4,1368687.2063165756,748.0136910849582,13.438493398573216,3.590781218649501,6.15168194740859,14.129362594830893,6.617421281396485,2.598123230491072,1.8167255318110798,180.5931048234959,37.84319078207274,82.66933724037236,743.8144826302165,4.199208454741665,192043.275160655,323179.3097241131,173946.78314452164,11899.626999999997,0,76365.92200000002,12.165476017074823,12.066504687419851,12.685962586637187,9.38434636678723,11.243304923286003,0,0
2018,5,1349443.7884124222,785.9067438173834,12.62668207834004,2.061766952285633,6.063009660059236,14.115203056932364,6.666838138847379,2.535812200214496,1.8022063203687526,159.43310030747358,36.76008613797161,76.5556954154725,748.0136910849582,37.89305273242519,203143.5290738439,323788.34536349465,172322.15913852418,7508.449,0,31355.127999999968,12.221668047961689,12.05712102213138,12.687845326259474,8.923917373225011,10.353164997453616,0,0
2018,6,1412046.5096164416,825.6196781861078,11.261421081597264,1.762805415634821,6.89074209440942,14.160550635314696,6.716134229455492,2.4213828209291437,1.9301787852357668,126.8196047770433,47.482326611665925,77.59954828983193,785.9067438173834,39.712934368724405,215738.4811378526,324397.38100287615,215737.093832416,5597.892,0,23661.932000000004,12.28182221766107,12.28181578714441,12.689724527833457,8.630324000004077,10.071665052086267,0,0
2018,7,1442370.960901872,842.5982945331441,11.211781686667583,1.9763191748456976,7.0722622618796365,14.18179881818236,6.736490325490108,2.4169651617133625,1.9561804091895314,125.7040485894946,50.01689350080687,79.29266051105238,825.6196781861078,16.978616347036336,124360.04909623948,325006.41664225765,142172.8091957308,16.051000000000002,0,1343.4790000000005,11.73093625896386,11.86479856284742,12.691600204631612,2.8362088530360148,7.203761856397649,0,0
2018,8,1458387.2876053671,860.8678610412398,11.589111620394648,2.190151859282234,6.545162963057386,14.192841785636471,6.757941021152957,2.450066003887081,1.8787262979147468,134.30750814996628,42.83915821297814,75.85262415254502,842.5982945331441,18.26956650809575,141690.264265623,325615.45228163915,152049.07982223525,0,0,0,11.861398716653738,11.931958641276841,12.693472369851875,0,0,0,0
2018,9,1474403.614308862,879.1374275493357,11.966441554121712,2.40398454371877,6.018063664235137,14.203764136710806,6.778941230799372,2.4821061950158994,1.7947655571208458,143.19572346821084,36.21709026678724,72.01480710705331,860.8678610412398,18.269566508095863,159020.4794350065,326224.48792102066,161925.35044873966,0,0,0,11.976788274386198,11.994890708314577,12.69534103661819,0,0,0,0
2018,10,1490419.9410123571,897.4069940574315,12.343771487848777,2.6178172281553063,5.490964365412887,14.214568477817929,6.799509487201541,2.5131516028876293,1.7031038986404359,152.3686945442284,30.150689662234143,67.77920937457723,879.1374275493357,18.26956650809575,176350.69460439,326833.52356040216,171801.6210752441,1658.6150000000005,0,12456.342999999995,12.080229874439485,12.054095724315738,12.697206217981066,7.414340926740355,9.430065527226454,0,0
2018,11,1466135.7491999918,921.6482154662832,14.039814119360116,2.6152897555152563,6.724997015514439,14.198140755504657,6.826163605702347,2.641897159148209,1.9058314816981299,197.11638050618367,45.22558485867811,94.41770805107426,897.4069940574315,24.241221408851743,203812.273091692,327442.5591997837,179079.73181702368,15864.485000000032,0,47184.33100000007,12.224954619212157,12.095586414794163,12.699067926918126,9.671901273988103,10.76183833937202,0,0
2018,12,1425661.2949503628,906.201348900092,14.310386495878436,4.2795032898293695,7.9805899420935935,14.170146330671104,6.809261520755536,2.660985602000165,2.0770123363098594,204.7871616614199,63.68981582384543,114.20532653647943,921.6482154662832,-15.446866566191261,231313.1630628948,328051.5948391652,211912.36437932844,1416.973,0,7839.774000000001,12.351527755648672,12.263928092621711,12.70092617633464,7.256983666008113,8.967092832961308,0,0
2019,1,1400044.090396863,865.2099452406344,14.121367306109828,4.902898522871271,7.345280560241664,14.152014287230205,6.762972188743115,2.6476890620872457,1.994058006342445,199.41301459406756,53.9531465086641,103.72540475760073,906.201348900092,-40.991403659457546,195095.91004705263,328660.6304785467,185436.59328407928,0,51711.32699999996,0,12.181246563024233,12.130468287417337,12.702780979064077,0,0,10.853451465344683,0
2019,2,1357121.6276725838,832.9202019797048,14.585577474523204,4.5194195598621825,5.973458396711025,14.120876564625537,6.724937841635387,2.680033196263896,1.7873260556088901,212.73907026531867,35.682205217237446,87.12634023606981,865.2099452406344,-32.28974326092964,158878.65703121046,328154.19552061387,158960.8221888301,92.641,0,12962.758,11.975896026519273,11.97641304951246,12.70123888519455,4.539468321762612,9.469912897009143,0,0
2019,3,1382870.164050371,800.6480354472872,13.806143462895731,3.7817022254942416,7.5266863056932385,14.139671726305243,6.685421444068213,2.625113671571328,2.018454879309511,190.60959731805852,56.65100674431013,103.91451093661352,832.9202019797048,-32.2721665324176,198515.41588490145,327647.76056268107,183967.38294957695,31798.80000000004,0,108830.06100000028,12.198622037982526,12.12251375429916,12.699694409598203,10.367215279440316,11.597552059792637,0,0
2019,4,1461571.5057781378,809.1733414817379,12.971550489673223,3.1704730549568905,5.917796511847438,14.195022788630213,6.696013160462406,2.562758535491383,1.7779641687716858,168.26112210614164,35.02031555563371,76.76299624104114,800.6480354472872,8.52530603445075,190085.85682476513,327141.3256047482,184523.1567120254,44711.911000000015,0,65829.34599999996,12.155231127101574,12.125530245221203,12.698147544906613,10.708017575585412,11.094836196410437,0,0
2019,5,1523237.26713999,833.1622179736173,12.084703141096112,2.015689418034282,7.287067093540326,14.2363484090671,6.725228362671701,2.491940449608487,1.9861011459382416,146.04005000841823,53.101346825758256,88.0620425946849,809.1733414817379,23.98887649187941,190428.93687208547,326634.8906468154,176245.0771363007,26871.669,0,32305.72100000002,12.157034369161904,12.079630789142877,12.696598283717112,10.198865026784555,10.383030568060361,0,0
2019,6,1496077.7143824457,856.0341270032826,11.69858197210849,1.3164600139996576,6.399045548248664,14.21835738428391,6.752310243341523,2.459467635493436,1.8561488461580355,136.85682015814177,40.94778392856105,74.85975888944292,833.1622179736173,22.87190902966529,187838.36465719173,326128.45568888256,175494.6735768077,13108.639999999996,0,14043.367000000007,12.143337109542616,12.075363971437788,12.695046618592572,9.48110311642648,9.549976669102966,0,0
2019,7,1446113.2496978869,820.0664299746069,11.082557623890681,1.3247519996365618,6.922309234156822,14.184389997927196,6.7093853491411455,2.405372487162528,1.9347494183205851,122.82308348685746,47.91836513329281,76.71689097793355,856.0341270032826,-35.96769702867573,194353.85316763335,325622.0207309497,177811.32927862916,4331.212000000001,0,7664.082999999995,12.177435762004256,12.088478319259343,12.693492542061193,8.373833545058261,8.944430619688251,0,0
2019,8,1422731.9707022805,822.7468920475042,11.695137520413853,1.904420271445169,6.629295005250162,14.168089504237674,6.712648610298848,2.4591731588737065,1.891498464494156,136.7762416213919,43.947552266634744,77.53051674979332,820.0664299746069,2.680462072897285,198082.92352438864,325115.5857730169,181363.05451838172,0,0,0,12.196441027680782,12.10825612733326,12.691936046616286,0,0,0,0
2019,9,1399350.6917066742,825.4273541204013,12.307717416937024,2.484088543253776,6.336280776343502,14.15151889536279,6.715901257210834,2.5102264978963422,1.8462919679784222,151.47990801517497,40.14845407666021,77.98515326960616,822.7468920475042,2.6804620728971713,201811.99388114395,324609.15081508405,184914.7797581343,0,0,0,12.215091819630748,12.127650347972645,12.69037712471605,0,0,0,0
2019,10,1375969.412711068,828.1078161932985,12.920297313460196,3.0637568150623835,6.0432665474368426,14.134669068093958,6.719143358702149,2.5587995099674106,1.7989446848688335,166.93408266820677,36.521070563369214,78.08080053737211,825.4273541204013,2.6804620728971713,205541.06423789926,324102.71585715126,188466.5049978869,0,0,0,12.233401118931054,12.14667557776215,12.688815768783364,0,0,0,0
2019,11,1352588.1337154617,830.7882782661958,13.532877209983369,3.643425086870991,5.750252318530182,14.117530451140137,6.722374982930585,2.6051220736757847,1.749243735330005,183.13876558048725,33.065401726761735,77.81745855309113,828.1078161932985,2.680462072897285,209270.13459465455,323596.2808992184,192018.23023763945,28448.712000000003,0,47715.96300000003,12.251381206397191,12.165345595656905,12.687251971205555,10.255893316480392,10.773042232107818,0,0
2019,12,1444511.189012972,845.4176419559252,13.792448723293386,4.831832350768887,6.7685721931622,14.183281544800256,6.739830756090875,2.6241212484336582,1.912290162637232,190.23164178467735,45.813569534048554,93.3551849040991,830.7882782661958,14.629363689729416,204927.36297488853,323089.8459412856,189975.9573435795,8315.577999999998,0,30366.25699999999,12.230410868380156,12.154652802838774,12.685685724334181,9.026006151132076,10.321120234566614,0,0
2020,1,1610910.6234884255,881.6023223059153,14.798105576706964,5.11443639659824,7.391649455244552,14.29231018171782,6.781741072589731,2.694499171003315,2.0003509110347957,218.98392865936577,54.63648166921709,109.3824090247174,845.4176419559252,36.18468034999012,184325.8629603769,322583.41098335275,176850.16014472238,0,80473.19799999999,0,12.124460464579576,12.083058100173066,12.68411702048481,0,0,11.295691890289453,0
2020,2,1771901.1776216123,880.6521751905224,14.625417567984156,6.033918307616801,6.192284285312563,14.387563639755461,6.780662741158247,2.6827609443673657,1.8233040469442008,213.90283903789958,38.34438467012892,90.56474337236257,881.6023223059153,-0.9501471153929515,163724.36294586526,262820.72086638835,163724.36294586526,2591.6190000000006,102478.11599999994,6170.065,12.005939579077708,12.005939579077708,12.479227409007917,7.860423840689579,8.727626711404469,11.537414310460031,0
2020,3,1804050.6742354727,848.7440169775202,14.813322101884845,4.899594035564304,5.954250942270646,14.405545069141162,6.743757629631589,2.695526917904439,1.7841054085429604,219.43451169419004,35.453104283530884,88.20223708330643,880.6521751905224,-31.90815821300214,177418.45270247347,177912.75954517545,176950.98020767482,7767.468999999997,77125.61100000002,35224.99100000004,12.086266360936749,12.083628025219554,12.089048594213905,8.957828384049742,10.469539469799107,11.253203649158092,0
2020,4,1877146.9977895836,809.2264381044894,13.366649720981746,3.568250201925128,6.2543314275666075,14.445263627786971,6.696078776663595,2.592762777886634,1.833274252125672,178.6673247634214,39.11666160584736,83.59945743121057,848.7440169775202,-39.51757887303086,207731.92593359097,242569.86257016697,193417.23261784768,53235.635999999984,60908.149999999965,104305.04799999992,12.244003709816763,12.17260496153675,12.399045040941688,10.882502084937999,11.555084625884888,11.01713868871756,0
2020,5,1819421.042104731,780.5162163603968,13.266495931366256,3.2064576833768945,7.325810545783722,14.414028899711997,6.65995551662677,2.5852417540444637,1.991403803495851,175.99991429695743,53.667500152715995,97.18783579959975,809.2264381044894,-28.710221744092564,223203.4608826426,237069.03224433408,205532.3572409721,41502.43499999997,66974.86999999998,37355.82299999999,12.315839015115687,12.233358756683954,12.376106652997406,10.633531473877788,10.528270851253655,11.112087684250053,0
2020,6,1698882.647674239,749.6201441636862,11.958340903423782,1.8208390115087776,7.651480573647365,14.34548132685843,6.619566603780432,2.4814290184503975,2.034899168151052,143.0019171624983,58.545154968903006,91.49901311559974,780.5162163603968,-30.896072196710634,213827.37080457996,227157.49926085095,196465.0488048197,13609.637,51820.874,8706.608999999997,12.272924289980548,12.18823982579318,12.333398885218195,9.518606898370967,9.071952520106107,10.855567617105594,0
2020,7,1486934.7155351704,710.3644428969699,11.50758415277179,1.7677260617199704,7.832614174933036,14.212227321005184,6.565778138196941,2.4430063095455914,2.058296320812084,132.42449303312443,61.34984481336192,90.13446675423509,749.6201441636862,-39.2557012667163,229122.79130543937,238799.0004053962,224627.039349006,6638.683,0,4312.121,12.342013345402972,12.322196702949515,12.383377474584773,8.800819500366988,8.36941705097261,0,0
2020,8,1501043.1640675284,691.8178023609528,11.946017013046355,2.2303271857962677,7.516630114006691,14.221670867075899,6.539322629564501,2.4803979184716947,2.0171179143871605,142.70732247599295,56.49972827079225,89.79379122270049,710.3644428969699,-18.546640536017094,234132.8100286381,250440.50154994143,219202.5547232407,0,0,0,12.36364379756113,12.29775148874739,12.4309766525323,0,0,0,0
2020,9,1515151.6125998865,673.2711618249357,12.384449873320921,2.6929283098725647,7.200646053080346,14.231026066241864,6.512148163540739,2.516441643167611,1.974170751591043,153.37459866479858,51.849303581741566,89.17604009989968,691.8178023609528,-18.546640536017094,239142.82875183685,262082.00269448667,213778.0700974754,0,0,0,12.38481626225632,12.272693700270468,12.476412721156438,0,0,0,0
2020,10,1529260.0611322445,654.7245212889186,12.822882733595486,3.155529433948862,6.884661992154002,14.24029455621166,6.484214568982584,2.551231288429742,1.9292960376064363,164.42632159954127,47.39857074620991,88.28121338583266,673.2711618249357,-18.546640536017094,244152.84747503555,273723.5038390319,208353.5854717101,0,0,0,12.40554973223169,12.246991845590026,12.519873765799321,0,0,0,0
2020,11,1543368.5096646026,636.1778807529015,13.261315593870052,3.6181305580251593,6.568677931227658,14.24947792957383,6.455478210953482,2.5848511950601973,1.8823125841237796,175.862491280221,43.14752976419726,87.10931108049941,654.7245212889186,-18.546640536017094,249162.8661982343,285365.0049835771,202929.1008459448,35925.03799999997,0,30231.040000000008,12.425862042746429,12.220611940102994,12.56152435907008,10.489217604057998,10.3166575681298,0,0
2020,12,1461512.278155271,639.8969267352616,13.757985439467417,4.153499169066146,6.781138480955228,14.19498226456231,6.461307111407302,2.621619414771195,1.91414500540075,189.28216335259745,45.983839097891774,93.29480448399423,636.1778807529015,3.7190459823600577,340661.70390980574,297006.5061281224,219980.22220811117,6567.447,0,27299.390999999992,12.73864519319213,12.301292922239297,12.601509323700194,8.790032706063734,10.21465630341481,0,0
2021,1,1495806.3290079918,666.6033663646394,14.568126713714555,4.9720580612371545,6.643738338816248,14.218175969916734,6.502195215912852,2.678836040473321,1.8936748078954797,212.23031594684366,44.13925911465687,96.78682197263855,639.8969267352616,26.706439629377883,291331.93082045525,308648.0072726676,208195.87609496352,0,90400.38299999996,0,12.582218551840544,12.246234627545912,12.639956771532507,0,0,11.41201484493581,0
2021,2,1503127.2331106286,694.9078036406494,14.677929299646006,4.95755334796714,6.295355839158308,14.223058317920485,6.5437791801329634,2.686344957354628,1.8398121931676972,215.4416085254067,39.6315051416246,92.4027879232793,666.6033663646394,28.304437276009935,242002.15773110473,306557.12355599436,196411.5299818159,0,0,0,12.396701921343308,12.187967379807727,12.633159390748256,0,0,0,0
2021,3,1510448.1372132653,723.2122409166593,14.787731885577458,4.943048634697126,5.946973339500367,14.227916944372183,6.583702734980989,2.6937979103702268,1.7828824076978225,218.67701431972424,35.36649190072815,87.94224727520863,694.9078036406494,28.304437276009935,192672.3846417542,304466.23983932106,184627.18386866825,56042.23800000011,0,184713.50999999992,12.168746536617409,12.126093848436266,12.626315489178639,10.933878778938768,12.126566722928416,0,0
2021,4,1457805.8632686073,758.9882288402111,13.884772005133904,3.1063888274703606,5.677241676665072,14.192443029920108,6.631986268500942,2.6307927003959266,1.7364654944758864,192.78689363455018,32.23107305526284,78.82720629853866,723.2122409166593,35.77598792355184,217269.1845956536,302375.3561226478,187929.05349845177,48236.96999999999,0,95610.4170000002,12.288892345768103,12.143819795579983,12.61942442566326,10.78390174925526,11.468047516595128,0,0
2021,5,1543885.6065099689,765.5674855822443,13.32872819922834,2.547738878225543,5.79075861276456,14.249812917774182,6.640617370039207,2.5899217207287957,1.7562633042052358,177.65499540890477,33.532885311306934,77.18344761687938,758.9882288402111,6.579256742033181,214146.61791677133,300284.4724059745,191967.7456610505,41749.39,0,20628.11200000001,12.27441618986147,12.165082645549097,12.61248554569476,10.639464071552737,9.934458561028356,0,0
2021,6,1534117.18660441,806.6439296054871,12.331698245264436,2.511405702620023,6.559593196316859,14.243465650823634,6.692882343645898,2.512173040479022,1.880928588276551,152.07078161225797,43.02826290116643,80.89092390866914,765.5674855822443,41.07644402324274,240018.93431069067,298193.5886893013,224281.6855276732,15501.417000000009,0,5552.879000000003,12.388473092173454,12.320658065492378,12.605498181045768,9.648751226234536,8.622251881529317,0,0
2021,7,1565318.0875992896,827.9553625352959,12.479651562911759,3.0324931295393895,6.6852227745118915,14.263599612165898,6.718959242950538,2.5240994429130406,1.899899534532971,155.7417031316859,44.692203544852475,83.42925084635061,806.6439296054871,21.311432929808802,231497.0108509375,296102.70497262804,211048.50085208565,0,0,0,12.35232224033408,12.25984324790224,12.598461649382735,0,0,0,0
2021,8,1596518.9885941693,849.2667954651047,12.627604880559081,3.5535805564587557,6.810852352706924,14.28333618495548,6.744373383665982,2.5358852810518964,1.9185172742539793,159.45640501951954,46.38770977037344,86.00475240980926,827.9553625352959,21.311432929808802,222975.08739118435,294011.82125595474,197815.3161764981,0,0,0,12.31481532846699,12.195089127814544,12.591375253866072,0,0,0,0
2021,9,1627719.8895890492,870.5782283949136,12.775558198206406,4.074667983378122,6.936481930901955,14.302690752748964,6.769157621218681,2.547533829711032,1.9367947196050919,163.2148872757589,48.11478157772932,88.61742859904507,849.2667954651047,21.311432929808916,214453.1639314312,291920.9375392815,184582.1315009106,0,0,0,12.275846643538365,12.12584980059616,12.584238282736035,0,0,0,0
2021,10,1658920.7905839288,891.8896613247224,12.923511515853729,4.595755410297489,7.0621115090969875,14.321677822754818,6.793342426862318,2.5590482505792402,1.9547440873980995,167.01714990040395,49.87341896692013,91.26727941405808,870.5782283949136,21.311432929808802,205931.24047167803,289830.0538226082,171348.94682532304,0,0,0,12.235297607935333,12.051457380947847,12.57705000888371,0,0,0,0
2021,11,1690121.6915788085,913.2010942545312,13.071464833501052,5.116842837216855,7.18774108729202,14.340311091158254,6.816956112918755,2.570431597369936,1.9723769481406883,170.86319289345468,51.66362193794587,93.95430485484825,891.8896613247224,21.311432929808802,197409.31701192487,287739.17010593496,158115.7621497355,0,0,19248.929999999986,12.193034603509668,11.971082715569894,12.569809689406476,0,9.865262703345682,0,0
2021,12,1687600.7270855475,937.3394569491426,13.275513206741875,4.783852108305147,7.254151107204192,14.338818390072205,6.843045497259395,2.5859212260223106,1.9815738715238436,176.23925090237796,52.62270828615181,96.30257882739045,913.2010942545312,24.138362694611374,188887.3935521717,285648.2863892617,157446.52318515544,0,0,0,12.148906315170386,11.966841144260307,12.56251656514726,0,0,0,0
2022,1,1685079.7625922863,961.477819643754,13.479561579982697,4.450861379393438,7.320561127116364,14.337323457498268,6.868471496269517,2.601174581215097,1.9906869817451305,181.69858038854562,53.590615215847215,98.67795451299257,937.3394569491426,24.138362694611374,180365.47009241855,283557.4026725884,156777.28422057538,0,0,0,12.102740460819948,11.962581505361372,12.555169860216848,0,0,0,0
2022,2,1682558.7980990252,985.6161823383654,13.68360995322352,4.11787065048173,7.386971147028536,14.335826286754598,6.893267011413102,2.6161987628523136,1.9997177926270375,187.24118135195778,54.567342727032084,101.08043191165464,961.477819643754,24.138362694611487,171843.54663266538,281466.5189559152,156108.0452559953,0,0,0,12.054339729246225,11.95830364429135,12.547768781498554,0,0,0,0
2022,3,1680037.8336057642,1009.7545450329768,13.887658326464344,3.7848799215700217,7.453381166940709,14.334326871129301,6.917462555580188,2.631000555546259,2.0086677773451593,192.8670537926144,55.55289081970644,103.51001102337666,985.6161823383654,24.138362694611374,163321.62317291222,279375.6352392419,155438.80629141524,91966.47199999982,0,0,12.00347668398878,11.954007404476126,12.54031251813438,11.429190228294866,0,0,0
2022,4,1706759.1210970993,1028.1093283309308,12.146388890194558,2.3140824009909142,6.492036102385242,14.350106879398135,6.9354767908767645,2.4970319149271334,1.8705762106943749,147.53476307184178,42.146532754673366,78.85479518875408,1009.7545450329768,18.354783297953986,161066.6895196373,277284.75152256864,154769.56732683518,59670.83800000008,0,0,11.989573778819787,11.949692627314832,12.532800240991909,10.996615462790183,0,0,0
2022,5,1726038.102042024,1047.6820440300214,11.821326126898466,1.963364279321831,5.972361085645021,14.361339225724857,6.954335425746865,2.4699051991617624,1.7871423409511038,139.7437513984923,35.66909693732698,70.60122814100717,1028.1093283309308,19.572715699090622,159156.80782572855,275193.86780589534,154100.32836225512,23351.412000000004,0,0,11.977645207954515,11.945359152144711,12.525231102110997,10.058455555406749,0,0,0
2022,6,1722202.905621007,1078.416039455599,11.106692106878327,1.3509649809353568,7.144294414662499,14.359114788399326,6.983248613429852,2.4075478191631725,1.9663140541839457,123.35860955699334,51.040942683377786,79.3494783845469,1047.6820440300214,30.733995425577632,157737.1732663316,273102.9840892221,153431.08939767504,15566.766000000003,0,0,11.968685466583043,11.94100681620522,12.517604234129386,9.652957773480345,0,0,0
2022,7,1720868.6652320898,1121.3807071175286,11.637858736871621,1.763547662702987,6.962731325224564,14.358339759226538,7.022315979259009,2.4542634680676354,1.9405718291502532,135.43975597937913,48.479627507263416,81.03128358575442,1078.416039455599,42.964667661929525,156206.71752802024,271012.10037254886,152761.85043309498,0,0,0,11.958935521404225,11.936635454601351,12.509918749686234,0,0,0,0
2022,8,1719534.4248431725,1164.345374779458,12.169025366864913,2.176130344470617,6.7811682357866285,14.357564128917604,7.059914298008628,2.498893818900515,1.9141493932725218,148.08517837940173,45.984242642041536,82.52020827826607,1121.3807071175286,42.964667661929525,154676.26178970886,268921.21665587556,152092.61146851492,0,0,0,11.949089578049502,11.932244900266145,12.50217374080253,0,0,0,0
2022,9,1718200.1844542555,1207.3100424413878,12.700191996858207,2.5887130262382465,6.5996051463486936,14.35678789653928,7.096150058403132,2.5416171112131227,1.8870098209319108,161.29487675706125,43.55478808771216,83.81625246208192,1164.345374779458,42.96466766192975,153145.80605139746,266830.3329392023,151423.37250393484,0,0,0,11.93914572730481,11.927834983922377,12.494368278237367,0,0,0,0
2022,10,1716865.9440653382,1250.2747101033174,13.231358626851499,3.001295708005877,6.418042056910758,14.356011061156149,7.1311185742335335,2.582589665738022,1.8591130956282946,175.06885111235758,41.19126384427527,84.91941613720189,1207.3100424413878,42.964667661929525,151615.3503130861,264739.449222529,150754.13353935478,0,0,0,11.929102002427795,11.923405534043397,12.486501410818853,0,0,0,0
2022,11,1715531.703676421,1293.239377765247,13.762525256844793,3.4138783897735068,6.236478967472823,14.35523362183061,7.164905495252558,2.6219493372401965,1.8304157550890154,189.40710144529083,38.89366991173088,85.82969930362606,1250.2747101033174,42.964667661929525,150084.89457477472,262648.5655058558,150084.89457477472,22373.05500000001,2653.804,18881.94899999999,11.918956376813098,11.918956376813098,12.47857216474852,10.015657307614278,9.846014624535902,7.884126107975471,0
2022,12,1724454.4705398118,1305.8200533150864,14.303437241118768,4.334850701849665,8.146059417314962,14.36042130946792,7.174586515745264,2.660499874894262,2.0975343032476137,204.5883169106233,66.35828403042578,116.51664963798909,1293.239377765247,12.580675549839498,149635.98661492995,261862.97657612743,149635.98661492995,1273.6409999999998,55399.36,14344.204,11.9159608678333,11.9159608678333,12.475576655768723,7.150419849317187,9.571170949297269,10.922341370909209,0
2023,1,1714726.393775883,1268.059239574964,14.733936750462968,5.247033098790711,6.469607273930656,14.354764088697852,7.145242852813578,2.6901534554906483,1.867115407123478,217.08889216664326,41.85581827889645,95.32278437442943,1305.8200533150864,-37.76081374012233,155749.78690950185,307500.2559405448,155749.78690950185,0,98336.59599999996,0,11.956006068491472,11.956006068491472,12.636231198555338,0,0,11.496161694866842,0
2023,2,1601140.1836502687,1173.700009986175,13.836790505276952,4.7271142582936605,6.687293144769203,14.286226548202077,7.067916439614364,2.6273310233888476,1.9002091801204357,191.4567714869224,44.71988960407718,92.53067429154616,1268.059239574964,-94.35922958878905,161863.58720407373,307808.0640045494,161863.58720407373,0,116416.41099999996,0,11.994509205191815,11.994509205191815,12.637231698888922,0,0,11.664937382131447,0
2023,3,1618992.259250412,1182.4988617839822,14.46337181258113,4.570896065014946,6.578315098427637,14.297314451456502,7.075385157815081,2.6716193716074605,1.8837786484784762,209.18912418896636,43.274229534201005,95.14461716887514,1173.700009986175,8.798851797807174,167977.38749864564,304459.0148412952,167977.38749864564,38083.561,95917.841,206754.27699999977,12.031584651103895,12.031584651103895,12.626291758850588,10.547564255892613,12.239291136139418,11.471257706642575,0
2023,4,1684885.2907264878,1134.9291859855523,13.43647393033371,3.930745832666472,6.797786028437703,14.337208042731088,7.034325536766935,2.5979729442995696,1.9165969751147869,180.5388316805374,46.209894888422845,91.33827475508993,1182.4988617839822,-47.5696757984299,167474.96261081318,303548.3697320989,167474.96261081318,47399.75199999994,93841.48000000004,101672.79099999995,12.028589142124096,12.028589142124096,12.623296249870789,10.766393372536221,11.529524839876109,11.449372910940635,0
2023,5,1753733.9539729443,1117.7467285330847,12.632893708071812,2.198316963682094,5.968626566172069,14.377257760804817,7.019070088277407,2.536304023981412,1.7865168450200124,159.59000343944038,35.62450308641498,75.4010249936254,1134.9291859855523,-17.182457452467588,167307.65495585735,303245.1246074914,167307.65495585735,43375.229999999945,91945.899,40972.838999999985,12.027589641791012,12.027589641791012,12.622296749537705,10.6776668741958,10.620689068860392,11.42896650461331,0
2023,6,1759970.3388102823,1088.9802828715178,11.941808685254577,1.6538915912571486,7.578805883938291,14.380807513923619,6.992997017049599,2.4800455776694412,2.025355652143834,142.60679467522164,57.438298626417655,90.50464992867276,1117.7467285330847,-28.766445661566877,167642.94083753243,303852.8302680275,167642.94083753243,27267.95599999998,78424.89100000003,8954.294999999998,12.029591644461686,12.029591644461686,12.624298752208379,10.213504191278407,9.10000025644245,11.269909394167437,0
2023,7,1809723.4571405845,1088.2897496066087,12.103836047447274,1.8808439108939345,7.392589941568594,14.408684605458847,6.9923627059372775,2.493522431074362,2.0004781392675195,146.50284706348404,54.65038604418115,89.47869661875409,1088.9802828715178,-0.6905332649091633,166882.72141969114,302474.93257319013,170377.44470932818,0,0,0,12.025046577745993,12.04577151788681,12.619753685492686,0,0,0,0
2023,8,1859476.5754708867,1087.5992163416997,12.265863409639971,2.1077962305307207,7.206373999198896,14.435805595048711,6.991727992218979,2.5068200714528914,1.974965912061365,150.4514051839447,51.931826216329895,88.39239915295461,1088.2897496066087,-0.690533264908936,166122.50200184985,301097.0348783528,173111.94858112393,0,0,0,12.0204807590438,12.061693765824932,12.615187866790492,0,0,0,0
2023,9,1909229.6938011888,1086.9086830767906,12.427890771832669,2.3347485501675065,7.0201580568291995,14.46221041700005,6.9910928753832975,2.5199432026148587,1.9487857330020908,154.4524690366036,49.28261914286392,87.24575753127436,1087.5992163416997,-0.6905332649091633,165362.28258400853,299719.1371835155,175846.45245291965,0,0,0,12.015893997985637,12.07736646398763,12.610601105732329,0,0,0,0
2023,10,1958982.812131491,1086.2181498118816,12.589918134025366,2.5617008698042927,6.833942114459502,14.487935923091094,6.990457354917856,2.5328963455748577,1.9219016834288842,158.50603862146076,46.702764823783205,86.03877175371333,1086.9086830767906,-0.690533264908936,164602.06316616724,298341.2394886781,178580.9563247154,0,0,0,12.01128610157041,12.092797314218227,12.605993209317104,0,0,0,0
2023,11,2008735.9304617932,1085.5276165469725,12.751945496218063,2.7886531894410784,6.647726172089805,14.513016191883278,6.989821430309298,2.5456838479027515,1.8942748671876584,162.61211393851613,44.192263259087774,84.77144182027153,1086.2181498118816,-0.6905332649091633,163841.84374832595,296963.34179384075,181315.46019651115,24344.917999999983,38856.918000000005,0,12.006656874116677,12.107993667219343,12.60136398186337,10.100119475854118,0,10.567667144553264,0
