ANIO,MES,RG,NM_RECURSO,FECHA,Q_TOTAL,Q_INDUSTRIAL,Q_ARTESANAL,N_FLOTAS_ACTIVAS,N_OUTLIERS,SHARE_INDUSTRIAL,SHARE_ARTESANAL
2014,3,8,ANCHOVETA,2014-03-01,9088.817999999996,497.58000000000004,8591.237999999996,2,1,0.0547463927652639,0.9452536072347362
2014,3,8,JUREL,2014-03-01,25693.29000000001,25693.07300000001,0.217,2,0,0.9999915542151278,8.445784872237066e-6
2014,3,8,SARDINA COMUN,2014-03-01,167005.40399999966,7321.9800000000005,159683.42399999965,2,2,0.04384277289613943,0.9561572271038605
2014,3,9,ANCHOVETA,2014-03-01,0.25,0,0.25,1,0,0,1
2014,3,9,SARDINA COMUN,2014-03-01,0.36500000000000005,0,0.36500000000000005,1,0,0,1
2014,3,10,ANCHOVETA,2014-03-01,11.699,0,11.699,1,0,0,1
2014,3,10,SARDINA COMUN,2014-03-01,91.018,0,91.018,1,0,0,1
2014,3,14,ANCHOVETA,2014-03-01,155.01599999999996,0,155.01599999999996,1,0,0,1
2014,3,14,SARDINA COMUN,2014-03-01,25977.487999999983,0,25977.487999999983,1,1,0,1
2014,4,5,ANCHOVETA,2014-04-01,1046.0130000000004,0,1046.0130000000004,1,0,0,1
2014,4,5,JUREL,2014-04-01,2.1,0,2.1,1,0,0,1
2014,4,5,SARDINA COMUN,2014-04-01,3793.957999999999,0,3793.957999999999,1,0,0,1
2014,4,8,ANCHOVETA,2014-04-01,26567.707000000042,208.384,26359.323000000044,2,1,0.007843507157015834,0.9921564928429842
2014,4,8,JUREL,2014-04-01,60962.31299999999,60962.31299999999,0,1,0,1,0
2014,4,8,SARDINA COMUN,2014-04-01,96494.81999999998,10417.144999999999,86077.67499999997,2,1,0.10795548403530884,0.8920445159646911
2014,4,10,ANCHOVETA,2014-04-01,0.724,0,0.724,1,0,0,1
2014,4,10,SARDINA COMUN,2014-04-01,70.055,0,70.055,1,0,0,1
2014,4,14,ANCHOVETA,2014-04-01,167.45999999999998,0,167.45999999999998,1,0,0,1
2014,4,14,SARDINA COMUN,2014-04-01,19291.61,0,19291.61,1,1,0,1
2014,5,5,ANCHOVETA,2014-05-01,931.9479999999998,0,931.9479999999998,1,0,0,1
2014,5,5,JUREL,2014-05-01,0.025,0,0.025,1,0,0,1
2014,5,5,SARDINA COMUN,2014-05-01,1638.9130000000002,0,1638.9130000000002,1,0,0,1
2014,5,8,ANCHOVETA,2014-05-01,8136.257000000001,973.4789999999998,7162.778000000001,2,1,0.11964703179852844,0.8803529682014715
2014,5,8,JUREL,2014-05-01,40609.817,40609.817,0,1,0,1,0
2014,5,8,SARDINA COMUN,2014-05-01,37953.51500000003,18739.271,19214.24400000002,2,1,0.49374270077488175,0.5062572992251181
2014,5,9,ANCHOVETA,2014-05-01,0.2,0,0.2,1,0,0,1
2014,5,9,SARDINA COMUN,2014-05-01,0.42,0,0.42,1,0,0,1
2014,5,10,ANCHOVETA,2014-05-01,48.811,0,48.811,1,0,0,1
2014,5,10,SARDINA COMUN,2014-05-01,378.10100000000006,0,378.10100000000006,1,0,0,1
2014,5,14,ANCHOVETA,2014-05-01,86.26499999999999,0,86.26499999999999,1,0,0,1
2014,5,14,SARDINA COMUN,2014-05-01,8270.163000000004,0,8270.163000000004,1,1,0,1
2014,6,5,ANCHOVETA,2014-06-01,30.109,0,30.109,1,0,0,1
2014,6,5,SARDINA COMUN,2014-06-01,50.78,0,50.78,1,0,0,1
2014,6,8,ANCHOVETA,2014-06-01,1311.299000000001,241.839,1069.460000000001,2,0,0.1844270452429231,0.8155729547570769
2014,6,8,JUREL,2014-06-01,18459.384000000002,18459.384000000002,0,1,0,1,0
2014,6,8,SARDINA COMUN,2014-06-01,34657.68400000003,17323.551000000003,17334.133000000023,2,1,0.49984733544226406,0.5001526645577359
2014,6,10,ANCHOVETA,2014-06-01,13.402999999999999,0,13.402999999999999,1,0,0,1
2014,6,10,SARDINA COMUN,2014-06-01,72.25999999999999,0,72.25999999999999,1,0,0,1
2014,6,14,ANCHOVETA,2014-06-01,81.658,0,81.658,1,0,0,1
2014,6,14,SARDINA COMUN,2014-06-01,7653.153,52.111,7601.042,2,1,0.006809089012071234,0.9931909109879288
2014,7,5,JUREL,2014-07-01,1.96,0,1.96,1,0,0,1
2014,7,8,ANCHOVETA,2014-07-01,1962.9820000000009,1202.9070000000002,760.0750000000006,2,0,0.6127957362828592,0.3872042637171407
2014,7,8,JUREL,2014-07-01,8552.998999999996,8552.998999999996,0,1,0,1,0
2014,7,8,SARDINA COMUN,2014-07-01,32794.83099999999,8148.687999999999,24646.142999999993,2,1,0.24847476725829146,0.7515252327417086
2014,7,10,ANCHOVETA,2014-07-01,9.415000000000001,0,9.415000000000001,1,0,0,1
2014,7,10,SARDINA COMUN,2014-07-01,118.679,0,118.679,1,0,0,1
2014,7,14,ANCHOVETA,2014-07-01,52.135999999999996,38.581999999999994,13.554,2,0,0.7400260856222187,0.2599739143777812
2014,7,14,SARDINA COMUN,2014-07-01,8974.982,3890.233,5084.749000000001,2,0,0.433453014167605,0.566546985832395
2014,8,5,JUREL,2014-08-01,6.5,0,6.5,1,0,0,1
2014,8,8,ANCHOVETA,2014-08-01,0.061,0,0.061,1,0,0,1
2014,8,8,JUREL,2014-08-01,966.558,946.751,19.807,2,0,0.9795076963824209,0.020492303617579078
2014,8,8,SARDINA COMUN,2014-08-01,0.47300000000000003,0,0.47300000000000003,1,0,0,1
2014,8,10,ANCHOVETA,2014-08-01,98.881,0,98.881,1,0,0,1
2014,8,10,SARDINA COMUN,2014-08-01,36.909000000000006,0,36.909000000000006,1,0,0,1
2014,8,14,SARDINA COMUN,2014-08-01,0.386,0,0.386,1,0,0,1
2014,9,5,JUREL,2014-09-01,3.3,0,3.3,1,0,0,1
2014,9,8,ANCHOVETA,2014-09-01,0.023,0,0.023,1,0,0,1
2014,9,8,JUREL,2014-09-01,120.34599999999999,0,120.34599999999999,1,0,0,1
2014,9,8,SARDINA COMUN,2014-09-01,0.373,0,0.373,1,0,0,1
2014,9,10,ANCHOVETA,2014-09-01,0.75,0,0.75,1,0,0,1
2014,9,14,SARDINA COMUN,2014-09-01,0.258,0,0.258,1,0,0,1
2014,10,8,ANCHOVETA,2014-10-01,2288.398999999998,87.39399999999999,2201.0049999999983,2,0,0.03819001843647024,0.9618099815635298
2014,10,8,JUREL,2014-10-01,1155.45,877.617,277.833,2,0,0.7595456315721147,0.24045436842788526
2014,10,8,SARDINA COMUN,2014-10-01,28354.785000000025,1879.939,26474.846000000027,2,1,0.06630059088792238,0.9336994091120777
2014,10,10,ANCHOVETA,2014-10-01,2.0999999999999996,0,2.0999999999999996,1,0,0,1
2014,10,10,SARDINA COMUN,2014-10-01,4.646,0,4.646,1,0,0,1
2014,10,14,SARDINA COMUN,2014-10-01,3989.3509999999987,0,3989.3509999999987,1,0,0,1
2014,11,5,ANCHOVETA,2014-11-01,11.295,0,11.295,1,0,0,1
2014,11,5,SARDINA COMUN,2014-11-01,158.245,0,158.245,1,0,0,1
2014,11,8,ANCHOVETA,2014-11-01,2722.4699999999993,1282.3899999999999,1440.0799999999997,2,0,0.4710391666391182,0.5289608333608818
2014,11,8,SARDINA COMUN,2014-11-01,27448.484000000008,6409.503,21038.981000000007,2,1,0.23351027328139498,0.7664897267186049
2014,11,10,ANCHOVETA,2014-11-01,40.157,0,40.157,1,0,0,1
2014,11,10,SARDINA COMUN,2014-11-01,166.92200000000003,0,166.92200000000003,1,0,0,1
2014,11,14,ANCHOVETA,2014-11-01,76.83000000000001,34.158,42.672000000000004,2,0,0.4445919562670831,0.5554080437329167
2014,11,14,SARDINA COMUN,2014-11-01,16365.092999999979,610.287,15754.805999999979,2,1,0.037291997057395325,0.9627080029426046
2014,12,5,ANCHOVETA,2014-12-01,10.779,0,10.779,1,0,0,1
2014,12,5,SARDINA COMUN,2014-12-01,114.156,0,114.156,1,0,0,1
2014,12,8,ANCHOVETA,2014-12-01,334.15800000000013,0,334.15800000000013,1,0,0,1
2014,12,8,JUREL,2014-12-01,16199.979000000008,16199.979000000008,0,1,0,1,0
2014,12,8,SARDINA COMUN,2014-12-01,2298.357,330.949,1967.4080000000001,2,0,0.14399373117405173,0.8560062688259483
2014,12,10,ANCHOVETA,2014-12-01,45.28600000000001,0,45.28600000000001,1,0,0,1
2014,12,10,JUREL,2014-12-01,40.854,0,40.854,1,0,0,1
2014,12,10,SARDINA COMUN,2014-12-01,188.515,0,188.515,1,0,0,1
2014,12,14,SARDINA COMUN,2014-12-01,3191.6099999999988,0,3191.6099999999988,1,0,0,1
2015,1,5,JUREL,2015-01-01,4.325,0,4.325,1,0,0,1
2015,1,5,SARDINA COMUN,2015-01-01,5.539999999999999,0,5.539999999999999,1,0,0,1
2015,1,8,ANCHOVETA,2015-01-01,0.04,0,0.04,1,0,0,1
2015,1,8,JUREL,2015-01-01,21042.565,20921.819999999996,120.745,2,0,0.9942618687408117,0.005738131259188223
2015,1,8,SARDINA COMUN,2015-01-01,0.063,0,0.063,1,0,0,1
2015,1,10,ANCHOVETA,2015-01-01,221.334,0,221.334,1,0,0,1
2015,1,10,JUREL,2015-01-01,27.450000000000003,0,27.450000000000003,1,0,0,1
2015,1,10,SARDINA COMUN,2015-01-01,202.98399999999998,0,202.98399999999998,1,0,0,1
2015,1,14,SARDINA COMUN,2015-01-01,0.17,0,0.17,1,0,0,1
2015,2,5,ANCHOVETA,2015-02-01,0.012,0,0.012,1,0,0,1
2015,2,5,JUREL,2015-02-01,11.376999999999999,0,11.376999999999999,1,0,0,1
2015,2,5,SARDINA COMUN,2015-02-01,5.115999999999999,0,5.115999999999999,1,0,0,1
2015,2,7,JUREL,2015-02-01,12.623,0,12.623,1,0,0,1
2015,2,8,ANCHOVETA,2015-02-01,5.872999999999999,5.869,0.004,2,0,0.9993189170781543,6.810829218457348e-4
2015,2,8,JUREL,2015-02-01,890.757,88.83500000000001,801.9219999999999,2,1,0.09972978040026631,0.9002702195997336
2015,2,8,SARDINA COMUN,2015-02-01,147.054,146.542,0.5119999999999999,2,0,0.9965182857997742,0.003481714200225767
2015,2,10,ANCHOVETA,2015-02-01,54.49,0,54.49,1,0,0,1
2015,2,10,SARDINA COMUN,2015-02-01,110.93599999999999,0,110.93599999999999,1,0,0,1
2015,2,14,ANCHOVETA,2015-02-01,67.44800000000001,0,67.44800000000001,1,0,0,1
2015,2,14,SARDINA COMUN,2015-02-01,16752.950000000008,0,16752.950000000008,1,1,0,1
2015,3,5,ANCHOVETA,2015-03-01,545.9419999999999,0,545.9419999999999,1,0,0,1
2015,3,5,JUREL,2015-03-01,94.78999999999999,0,94.78999999999999,1,0,0,1
2015,3,5,SARDINA COMUN,2015-03-01,73.882,0,73.882,1,0,0,1
2015,3,8,ANCHOVETA,2015-03-01,1622.689,1070.6899999999998,551.9990000000003,2,0,0.6598245258333543,0.34017547416664573
2015,3,8,JUREL,2015-03-01,2339.782,1736.427,603.355,2,1,0.7421319593021913,0.2578680406978086
2015,3,8,SARDINA COMUN,2015-03-01,59057.369999999995,31126.120999999985,27931.24900000001,2,2,0.5270488848385898,0.4729511151614102
2015,3,9,SARDINA COMUN,2015-03-01,0.03,0,0.03,1,0,0,1
2015,3,10,ANCHOVETA,2015-03-01,68.187,0,68.187,1,0,0,1
2015,3,10,SARDINA COMUN,2015-03-01,78.868,0,78.868,1,0,0,1
2015,3,14,ANCHOVETA,2015-03-01,176.857,121.785,55.072,2,0,0.6886071798119384,0.3113928201880616
2015,3,14,SARDINA COMUN,2015-03-01,20274.109999999997,5118.848999999999,15155.260999999999,2,1,0.25248205716551797,0.747517942834482
2015,4,5,ANCHOVETA,2015-04-01,954.1279999999999,0,954.1279999999999,1,0,0,1
2015,4,5,JUREL,2015-04-01,215.566,0,215.566,1,0,0,1
2015,4,5,SARDINA COMUN,2015-04-01,2074.6810000000005,0,2074.6810000000005,1,0,0,1
2015,4,8,ANCHOVETA,2015-04-01,26889.467000000008,752.873,26136.59400000001,2,1,0.027998807116556078,0.9720011928834439
2015,4,8,JUREL,2015-04-01,47319.17000000001,47290.44600000001,28.724,2,0,0.9993929732917969,6.07026708203039e-4
2015,4,8,SARDINA COMUN,2015-04-01,94780.00800000007,2842.9410000000003,91937.06700000007,2,1,0.029995154674390807,0.9700048453256092
2015,4,10,SARDINA COMUN,2015-04-01,1.54,0,1.54,1,0,0,1
2015,4,14,ANCHOVETA,2015-04-01,144.719,76.87,67.849,2,0,0.531167296623111,0.46883270337688904
2015,4,14,SARDINA COMUN,2015-04-01,6090.746000000001,1402.915,4687.831000000001,2,0,0.2303354958489485,0.7696645041510515
2015,5,5,ANCHOVETA,2015-05-01,79.523,0,79.523,1,0,0,1
2015,5,5,JUREL,2015-05-01,78.378,0,78.378,1,0,0,1
2015,5,5,SARDINA COMUN,2015-05-01,2936.4210000000007,0,2936.4210000000007,1,0,0,1
2015,5,8,ANCHOVETA,2015-05-01,15488.695000000002,55.5,15433.195000000002,2,1,0.0035832586283092278,0.9964167413716908
2015,5,8,JUREL,2015-05-01,39832.279,38670.306000000004,1161.9729999999997,2,1,0.9708283575740169,0.0291716424259832
2015,5,8,SARDINA COMUN,2015-05-01,65080.799999999996,1373.6309999999999,63707.168999999994,2,1,0.021106547553195413,0.9788934524468046
2015,5,9,SARDINA COMUN,2015-05-01,0.3,0,0.3,1,0,0,1
2015,5,10,ANCHOVETA,2015-05-01,57.48799999999999,0,57.48799999999999,1,0,0,1
2015,5,10,SARDINA COMUN,2015-05-01,22.662999999999997,0,22.662999999999997,1,0,0,1
2015,5,14,ANCHOVETA,2015-05-01,54.839000000000006,0,54.839000000000006,1,0,0,1
2015,5,14,JUREL,2015-05-01,11.525,11.525,0,1,0,1,0
2015,5,14,SARDINA COMUN,2015-05-01,3123.1699999999983,0,3123.1699999999983,1,0,0,1
2015,6,5,ANCHOVETA,2015-06-01,10.797,0,10.797,1,0,0,1
2015,6,5,JUREL,2015-06-01,2.4000000000000004,0,2.4000000000000004,1,0,0,1
2015,6,5,SARDINA COMUN,2015-06-01,27.228,0,27.228,1,0,0,1
2015,6,8,ANCHOVETA,2015-06-01,1523.4219999999998,115.73000000000002,1407.6919999999998,2,0,0.07596713189122911,0.9240328681087709
2015,6,8,JUREL,2015-06-01,53009.699,52664.694,345.00499999999994,2,0,0.9934916627238348,0.006508337276165253
2015,6,8,SARDINA COMUN,2015-06-01,8938.752000000002,2241.71,6697.042000000001,2,0,0.2507855682761978,0.7492144317238021
2015,6,10,ANCHOVETA,2015-06-01,17.692,0,17.692,1,0,0,1
2015,6,10,SARDINA COMUN,2015-06-01,44.584999999999994,0,44.584999999999994,1,0,0,1
2015,6,14,ANCHOVETA,2015-06-01,31.625999999999998,0,31.625999999999998,1,0,0,1
2015,6,14,SARDINA COMUN,2015-06-01,4026.8350000000005,0,4026.8350000000005,1,0,0,1
2015,7,5,ANCHOVETA,2015-07-01,163.573,0,163.573,1,0,0,1
2015,7,5,JUREL,2015-07-01,3.7,0,3.7,1,0,0,1
2015,7,5,SARDINA COMUN,2015-07-01,392.8179999999999,0,392.8179999999999,1,0,0,1
2015,7,8,ANCHOVETA,2015-07-01,806.4670000000006,36.09,770.3770000000005,2,0,0.04475074615576332,0.9552492538442366
2015,7,8,JUREL,2015-07-01,23905.251999999993,23848.123999999993,57.128,2,0,0.9976102322619314,0.002389767738068606
2015,7,8,SARDINA COMUN,2015-07-01,9538.653000000008,1732.915,7805.738000000006,2,1,0.1816729259361881,0.8183270740638117
2015,7,10,ANCHOVETA,2015-07-01,24.173,0,24.173,1,0,0,1
2015,7,10,SARDINA COMUN,2015-07-01,71.11099999999999,0,71.11099999999999,1,0,0,1
2015,7,14,ANCHOVETA,2015-07-01,3.733,0,3.733,1,0,0,1
2015,7,14,SARDINA COMUN,2015-07-01,2889.663999999999,0,2889.663999999999,1,0,0,1
2015,8,5,JUREL,2015-08-01,1.06,0,1.06,1,0,0,1
2015,8,5,SARDINA COMUN,2015-08-01,17.2,0,17.2,1,0,0,1
2015,8,8,ANCHOVETA,2015-08-01,41.371,1.325,40.046,2,0,0.03202726547581639,0.9679727345241835
2015,8,8,JUREL,2015-08-01,27840.220000000016,27767.479000000014,72.741,2,0,0.9973871973712851,0.002612802628714858
2015,8,8,SARDINA COMUN,2015-08-01,2879.1750000000015,741.275,2137.9000000000015,2,0,0.2574609045994077,0.7425390954005923
2015,8,10,ANCHOVETA,2015-08-01,21.990000000000002,0,21.990000000000002,1,0,0,1
2015,8,10,SARDINA COMUN,2015-08-01,12.690000000000001,0,12.690000000000001,1,0,0,1
2015,8,14,SARDINA COMUN,2015-08-01,1768.2150000000001,426.015,1342.2000000000003,2,0,0.2409294118645074,0.7590705881354927
2015,9,5,JUREL,2015-09-01,5.1,0,5.1,1,0,0,1
2015,9,5,SARDINA COMUN,2015-09-01,9.09,0,9.09,1,0,0,1
2015,9,8,ANCHOVETA,2015-09-01,0.018000000000000002,0,0.018000000000000002,1,0,0,1
2015,9,8,JUREL,2015-09-01,188.966,0,188.966,1,0,0,1
2015,9,8,SARDINA COMUN,2015-09-01,7.582000000000001,0,7.582000000000001,1,0,0,1
2015,9,10,ANCHOVETA,2015-09-01,40.577999999999996,0,40.577999999999996,1,0,0,1
2015,9,10,SARDINA COMUN,2015-09-01,17.208,0,17.208,1,0,0,1
2015,9,14,SARDINA COMUN,2015-09-01,0.07,0,0.07,1,0,0,1
2015,10,5,JUREL,2015-10-01,2.1,0,2.1,1,0,0,1
2015,10,5,SARDINA COMUN,2015-10-01,26.064,0,26.064,1,0,0,1
2015,10,8,ANCHOVETA,2015-10-01,1636.0910000000006,1635.9450000000006,0.146,2,0,0.9999107629098871,8.923709011295823e-5
2015,10,8,JUREL,2015-10-01,171.816,0,171.816,1,0,0,1
2015,10,8,SARDINA COMUN,2015-10-01,23658.615999999995,23657.971999999994,0.6439999999999999,2,0,0.9999727794728145,2.722052718552937e-5
2015,10,10,ANCHOVETA,2015-10-01,5.819,0,5.819,1,0,0,1
2015,10,10,SARDINA COMUN,2015-10-01,5.445,0,5.445,1,0,0,1
2015,10,14,ANCHOVETA,2015-10-01,14.651000000000002,9.159,5.492000000000001,2,0,0.6251450412941096,0.3748549587058904
2015,10,14,SARDINA COMUN,2015-10-01,10387.506000000001,562.126,9825.380000000001,2,1,0.05411558847715707,0.9458844115228429
2015,11,5,ANCHOVETA,2015-11-01,81.73799999999999,0,81.73799999999999,1,0,0,1
2015,11,5,JUREL,2015-11-01,2.1,0,2.1,1,0,0,1
2015,11,5,SARDINA COMUN,2015-11-01,1066.408,0,1066.408,1,0,0,1
2015,11,8,ANCHOVETA,2015-11-01,9684.621000000001,157.454,9527.167000000001,2,1,0.016258147840787985,0.9837418521592121
2015,11,8,JUREL,2015-11-01,110,110,0,1,0,1,0
2015,11,8,SARDINA COMUN,2015-11-01,72783.1130000002,6938.481000000001,65844.6320000002,2,1,0.09533091831342776,0.9046690816865722
2015,11,9,SARDINA COMUN,2015-11-01,0.45,0,0.45,1,0,0,1
2015,11,10,ANCHOVETA,2015-11-01,12.312999999999999,0,12.312999999999999,1,0,0,1
2015,11,10,SARDINA COMUN,2015-11-01,82.595,0,82.595,1,0,0,1
2015,11,14,ANCHOVETA,2015-11-01,81.68599999999999,36.374,45.31199999999999,2,0,0.44529050265651404,0.554709497343486
2015,11,14,SARDINA COMUN,2015-11-01,5802.51,109.121,5693.389,2,0,0.018805827133430188,0.9811941728665698
2015,12,5,ANCHOVETA,2015-12-01,429.52299999999997,0,429.52299999999997,1,0,0,1
2015,12,5,JUREL,2015-12-01,1.35,0,1.35,1,0,0,1
2015,12,5,SARDINA COMUN,2015-12-01,668.6550000000001,0,668.6550000000001,1,0,0,1
2015,12,8,ANCHOVETA,2015-12-01,2755.7559999999994,22.592,2733.1639999999993,2,1,0.008198113330788358,0.9918018866692117
2015,12,8,JUREL,2015-12-01,9772.198,7708.0650000000005,2064.1330000000007,2,1,0.7887749511420051,0.21122504885799495
2015,12,8,SARDINA COMUN,2015-12-01,16249.863999999992,1019.238,15230.625999999993,2,1,0.06272286340365682,0.9372771365963433
2015,12,10,ANCHOVETA,2015-12-01,118.67000000000003,0,118.67000000000003,1,0,0,1
2015,12,10,SARDINA COMUN,2015-12-01,376.0890000000001,0,376.0890000000001,1,0,0,1
2015,12,14,ANCHOVETA,2015-12-01,254.85899999999995,0,254.85899999999995,1,0,0,1
2015,12,14,SARDINA COMUN,2015-12-01,6631.583,0,6631.583,1,0,0,1
2016,1,5,JUREL,2016-01-01,0.65,0,0.65,1,0,0,1
2016,1,8,ANCHOVETA,2016-01-01,0.22200000000000003,0,0.22200000000000003,1,0,0,1
2016,1,8,JUREL,2016-01-01,63101.30599999995,51752.94099999995,11348.365,2,1,0.8201564164139485,0.17984358358605143
2016,1,8,SARDINA COMUN,2016-01-01,0.08600000000000001,0,0.08600000000000001,1,0,0,1
2016,1,10,ANCHOVETA,2016-01-01,114.417,0,114.417,1,0,0,1
2016,1,10,JUREL,2016-01-01,221.93699999999998,0,221.93699999999998,1,0,0,1
2016,1,10,SARDINA COMUN,2016-01-01,239.66299999999998,0,239.66299999999998,1,0,0,1
2016,1,14,SARDINA COMUN,2016-01-01,0.12,0,0.12,1,0,0,1
2016,2,5,SARDINA COMUN,2016-02-01,4.140000000000001,0,4.140000000000001,1,0,0,1
2016,2,8,ANCHOVETA,2016-02-01,517.7979999999999,517.637,0.16099999999999998,2,0,0.9996890679376901,3.109320623100128e-4
2016,2,8,JUREL,2016-02-01,16778.29599999999,16552.93399999999,225.362,2,0,0.9865682426868616,0.013431757313138361
2016,2,8,SARDINA COMUN,2016-02-01,13320.896,13320.719000000001,0.17700000000000002,2,0,0.9999867126055184,1.3287394481572411e-5
2016,2,10,ANCHOVETA,2016-02-01,372.381,0,372.381,1,0,0,1
2016,2,10,SARDINA COMUN,2016-02-01,770.9180000000005,0,770.9180000000005,1,0,0,1
2016,2,14,ANCHOVETA,2016-02-01,492.90799999999996,10.637,482.27099999999996,2,0,0.021580092025286667,0.9784199079747133
2016,2,14,SARDINA COMUN,2016-02-01,15398.011000000004,429.524,14968.487000000005,2,1,0.027894771603942867,0.9721052283960572
2016,3,5,ANCHOVETA,2016-03-01,7.645,0,7.645,1,0,0,1
2016,3,5,JUREL,2016-03-01,30.003,0,30.003,1,0,0,1
2016,3,5,SARDINA COMUN,2016-03-01,1.48,0,1.48,1,0,0,1
2016,3,8,ANCHOVETA,2016-03-01,30288.52300000004,672.4669999999999,29616.05600000004,2,1,0.022202040026844456,0.9777979599731556
2016,3,8,JUREL,2016-03-01,23136.896999999994,23012.976999999995,123.92000000000002,2,0,0.9946440527439787,0.005355947256021412
2016,3,8,SARDINA COMUN,2016-03-01,33516.63100000001,13709.154,19807.477000000014,2,1,0.4090254178589727,0.5909745821410275
2016,3,10,ANCHOVETA,2016-03-01,20.742,0,20.742,1,0,0,1
2016,3,10,JUREL,2016-03-01,21.595000000000002,0,21.595000000000002,1,0,0,1
2016,3,10,SARDINA COMUN,2016-03-01,75.94200000000001,0,75.94200000000001,1,0,0,1
2016,3,14,ANCHOVETA,2016-03-01,305.14999999999986,0,305.14999999999986,1,0,0,1
2016,3,14,SARDINA COMUN,2016-03-01,7121.248,0,7121.248,1,0,0,1
2016,4,5,ANCHOVETA,2016-04-01,146.578,0,146.578,1,0,0,1
2016,4,5,SARDINA COMUN,2016-04-01,1290.5769999999998,0,1290.5769999999998,1,0,0,1
2016,4,8,ANCHOVETA,2016-04-01,7406.190000000009,0,7406.190000000009,1,1,0,1
2016,4,8,JUREL,2016-04-01,45311.535,45105.48100000001,206.054,2,0,0.995452504533338,0.004547495466662076
2016,4,8,SARDINA COMUN,2016-04-01,9037.596000000007,0,9037.596000000007,1,1,0,1
2016,4,10,ANCHOVETA,2016-04-01,157.86100000000002,0,157.86100000000002,1,0,0,1
2016,4,10,SARDINA COMUN,2016-04-01,234.26599999999996,0,234.26599999999996,1,0,0,1
2016,4,14,ANCHOVETA,2016-04-01,2205.5650000000005,0,2205.5650000000005,1,0,0,1
2016,4,14,SARDINA COMUN,2016-04-01,5751.4180000000015,0,5751.4180000000015,1,0,0,1
2016,5,5,ANCHOVETA,2016-05-01,902.002,0,902.002,1,0,0,1
2016,5,5,JUREL,2016-05-01,2.08,0,2.08,1,0,0,1
2016,5,5,SARDINA COMUN,2016-05-01,2680.069,0,2680.069,1,0,0,1
2016,5,8,ANCHOVETA,2016-05-01,6495.779999999998,278.19,6217.589999999998,2,1,0.042826265667864384,0.9571737343321357
2016,5,8,JUREL,2016-05-01,42374.87899999999,42277.507999999994,97.37100000000001,2,0,0.9977021527306308,0.0022978472693691945
2016,5,8,SARDINA COMUN,2016-05-01,10196.389000000005,3210.3749999999995,6986.014000000004,2,0,0.3148541115879355,0.6851458884120644
2016,5,9,ANCHOVETA,2016-05-01,0.1,0,0.1,1,0,0,1
2016,5,9,SARDINA COMUN,2016-05-01,0.5,0,0.5,1,0,0,1
2016,5,10,ANCHOVETA,2016-05-01,35.808,0,35.808,1,0,0,1
2016,5,10,SARDINA COMUN,2016-05-01,306.319,0,306.319,1,0,0,1
2016,5,14,ANCHOVETA,2016-05-01,937.2420000000002,0,937.2420000000002,1,0,0,1
2016,5,14,SARDINA COMUN,2016-05-01,13536.841000000008,0,13536.841000000008,1,1,0,1
2016,6,5,ANCHOVETA,2016-06-01,263.46700000000004,0,263.46700000000004,1,0,0,1
2016,6,5,SARDINA COMUN,2016-06-01,384.884,0,384.884,1,0,0,1
2016,6,8,ANCHOVETA,2016-06-01,4299.1720000000005,981.0059999999997,3318.1660000000006,2,1,0.22818486908641936,0.7718151309135807
2016,6,8,JUREL,2016-06-01,35130.141,35098.813,31.328,2,0,0.9991082301662267,8.917698337732262e-4
2016,6,8,SARDINA COMUN,2016-06-01,24911.257999999994,18262.978999999996,6648.2789999999995,2,0,0.7331215067500806,0.2668784932499194
2016,6,9,SARDINA COMUN,2016-06-01,0.65,0,0.65,1,0,0,1
2016,6,10,ANCHOVETA,2016-06-01,518.2239999999999,0,518.2239999999999,1,0,0,1
2016,6,10,SARDINA COMUN,2016-06-01,527.775,0,527.775,1,0,0,1
2016,6,14,ANCHOVETA,2016-06-01,393.26199999999994,67.678,325.58399999999995,2,0,0.17209392211807906,0.8279060778819209
2016,6,14,SARDINA COMUN,2016-06-01,7946.408000000001,727.023,7219.385000000001,2,0,0.09149077167948083,0.9085092283205192
2016,7,5,ANCHOVETA,2016-07-01,319.473,0,319.473,1,0,0,1
2016,7,5,SARDINA COMUN,2016-07-01,547.2590000000001,0,547.2590000000001,1,0,0,1
2016,7,8,ANCHOVETA,2016-07-01,2263.365,106.493,2156.872,2,0,0.047050740821741086,0.9529492591782589
2016,7,8,JUREL,2016-07-01,8906.078,8858.948999999999,47.129,2,0,0.9947082206106884,0.005291779389311435
2016,7,8,SARDINA COMUN,2016-07-01,14042.949999999999,8970.651000000002,5072.298999999998,2,0,0.6388010353949849,0.3611989646050152
2016,7,10,ANCHOVETA,2016-07-01,148.58400000000003,0,148.58400000000003,1,0,0,1
2016,7,10,SARDINA COMUN,2016-07-01,444.383,0,444.383,1,0,0,1
2016,7,14,ANCHOVETA,2016-07-01,169.229,27.305,141.924,2,0,0.1613494141075111,0.8386505858924889
2016,7,14,SARDINA COMUN,2016-07-01,5512.420999999999,788.0699999999999,4724.351,2,0,0.14296259302400888,0.8570374069759912
2016,8,5,SARDINA COMUN,2016-08-01,1.4,0,1.4,1,0,0,1
2016,8,8,ANCHOVETA,2016-08-01,0.07,0,0.07,1,0,0,1
2016,8,8,JUREL,2016-08-01,8462.757000000001,8311.381000000001,151.376,2,0,0.9821126850268772,0.017887314973122823
