ANIO,MES,REG,NM_RECURSO,PRECIO_PONDERADO,Q_MUESTRA_PLANTAS,Q_MERCADO_TOTAL,N_PLANTAS,Deflactor_2024,PRECIO_REAL,Fecha,Especie,Region_Label
2022,7,8,ANCHOVETA,228717,142.201,745.4509999999997,1,0.8999780905183802,254136.18665790057,2022-07-01,Anchoveta,Región 8
2022,10,8,ANCHOVETA,203429,76.189,378.3970000000001,1,0.9235697021933073,220263.83013311692,2022-10-01,Anchoveta,Región 8
2022,11,8,ANCHOVETA,179410.7960490228,5512.864,20782.02100000001,2,0.9328053992152402,192334.64578995717,2022-11-01,Anchoveta,Región 8
2022,12,8,ANCHOVETA,140000,22.916,22.964,1,0.9356038154128858,149635.98661492998,2022-12-01,Anchoveta,Región 8
2023,3,8,ANCHOVETA,175983.3201039592,11024.709,35170.895,2,0.9525091584204456,184757.6147150059,2023-03-01,Anchoveta,Región 8
2023,4,8,ANCHOVETA,179682.66154268375,15708.093,46107.68399999994,2,0.9553666858957068,188077.16889795224,2023-04-01,Anchoveta,Región 8
2023,5,8,ANCHOVETA,195882.4266821966,11535.602,40398.37399999994,2,0.9563220525816023,204828.9340953811,2023-05-01,Anchoveta,Región 8
2023,6,8,ANCHOVETA,206333.69387739128,9708.476,24925.789999999983,2,0.9544094084764392,216189.92022173145,2023-06-01,Anchoveta,Región 8
2023,7,8,ANCHOVETA,231000,1811.776,6109.708,1,0.9582270461103449,241070.21497429025,2023-07-01,Anchoveta,Región 8
2023,10,8,ANCHOVETA,271000,423.358,589.51,1,0.9697631683488245,279449.6727086681,2023-10-01,Anchoveta,Región 8
2023,11,8,ANCHOVETA,219581.40616597503,6802.298000000001,22648.110999999983,2,0.9765515105272661,224853.89024427108,2023-11-01,Anchoveta,Región 8
2023,12,8,ANCHOVETA,195176.6038930837,707.357,3442.1889999999994,2,0.9716687529746297,200867.4286330372,2023-12-01,Anchoveta,Región 8
2024,3,8,ANCHOVETA,190000,2137.582,33588.306000000004,1,0.9882786218783286,192253.47568369412,2024-03-01,Anchoveta,Región 8
2024,4,8,ANCHOVETA,190000,1276.102,19913.721,1,0.99322001498772,191296.99073004397,2024-04-01,Anchoveta,Región 8
2024,5,8,ANCHOVETA,190000,3197.828,35467.74000000001,1,0.996199675032683,190724.8162812004,2024-05-01,Anchoveta,Región 8
2024,6,8,ANCHOVETA,190000,47.861,2342.348,1,0.9952034753576505,190915.73201321356,2024-06-01,Anchoveta,Región 8
2012,1,8,JUREL,186097.63210888137,14401,67118.57,4,0.5952396173964261,312643.2224435449,2012-01-01,Jurel,Región 8
2012,2,8,JUREL,208000,201,40430.758999999976,1,0.5976205758660117,348046.91873031197,2012-02-01,Jurel,Región 8
2012,9,8,JUREL,227000,1021,1569.272,1,0.6036021146878425,376075.5545354489,2012-09-01,Jurel,Región 8
2012,12,8,JUREL,150000,1452,5548.63,1,0.6041876087390897,248267.25644546523,2012-12-01,Jurel,Región 8
2013,1,8,JUREL,181769.4969501425,8492.2,36664.33799999999,3,0.6053959839565679,300248.9308934414,2013-01-01,Jurel,Región 8
2013,2,8,JUREL,161076.96978356733,9427.089,35920.64900000001,2,0.6060013799405244,265802.97523311933,2013-02-01,Jurel,Región 8
2013,12,8,JUREL,206600.36806662695,1580.021,7766.394000000002,2,0.6219119111431668,332201.97967725794,2013-12-01,Jurel,Región 8
2014,1,8,JUREL,189993.0944267919,9968.675,31785.55400000002,2,0.6231557349654532,304888.6237680615,2014-01-01,Jurel,Región 8
2014,2,8,JUREL,220000.00000000003,3861.926,39393.035000000025,1,0.6262715136402804,351285.3374428974,2014-02-01,Jurel,Región 8
2014,3,8,JUREL,220000,1565.656,25693.29000000001,1,0.6312816857494027,348497.3585743029,2014-03-01,Jurel,Región 8
2014,4,8,JUREL,220000,5133.715,60962.31299999999,1,0.6350693758638991,346418.8455012951,2014-04-01,Jurel,Región 8
2014,5,8,JUREL,219999.99999999997,1689.4340000000002,40609.817,1,0.6369745839914907,345382.697409068,2014-05-01,Jurel,Región 8
2014,6,8,JUREL,220000,297.951,18459.384,1,0.637611558575482,345037.6597493188,2014-06-01,Jurel,Región 8
2014,8,8,JUREL,220000,890.346,966.558,1,0.6408034420377109,343319.0048112337,2014-08-01,Jurel,Región 8
2014,10,8,JUREL,220000.00000000003,871.8770000000001,1155.45,1,0.6523891682697527,337222.03049979743,2014-10-01,Jurel,Región 8
2014,12,8,JUREL,220000,2621.12,16199.979000000008,1,0.6497796115966737,338576.33584317006,2014-12-01,Jurel,Región 8
2015,2,8,JUREL,199999.99999999997,24.959999999999997,890.757,1,0.6530311087731036,306264.1232754659,2015-02-01,Jurel,Región 8
2015,3,8,JUREL,200000,205.852,2339.782,1,0.6569492954257422,304437.49828575144,2015-03-01,Jurel,Región 8
2015,5,8,JUREL,200000,7715.591,39832.279,1,0.6622127731806933,302017.73221524287,2015-05-01,Jurel,Región 8
2015,12,8,JUREL,176345,1845.197,9772.198,1,0.6789324602915188,259738.64900240785,2015-12-01,Jurel,Región 8
2016,1,8,JUREL,391266.5115725917,10931,63101.30599999995,2,0.6823271225929762,573429.5158687268,2016-01-01,Jurel,Región 8
2016,2,8,JUREL,405280.8652900689,5085,16778.29599999999,2,0.6843741039607552,592191.9940344637,2016-02-01,Jurel,Región 8
2016,3,8,JUREL,200000,734,23136.896999999994,1,0.6871116003765981,291073.53141816007,2016-03-01,Jurel,Región 8
2016,4,8,JUREL,200000,3841,45311.535,1,0.6891729351777279,290202.92265020945,2016-04-01,Jurel,Región 8
2016,5,8,JUREL,200000,2897,42374.87899999999,1,0.6905512810480834,289623.67529961024,2016-05-01,Jurel,Región 8
2016,6,8,JUREL,200000,3606,35130.141,1,0.6933134861722756,288469.7961151497,2016-06-01,Jurel,Región 8
2016,7,8,JUREL,200000,511,8906.078,1,0.6947001131446202,287894.0080989518,2016-07-01,Jurel,Región 8
2016,12,8,JUREL,200000,126,25606.500000000004,1,0.6967828157418688,287033.48515714874,2016-12-01,Jurel,Región 8
2017,1,8,JUREL,231200.868798688,4878,16891.037999999997,3,0.7002667298205781,330161.1499634234,2017-01-01,Jurel,Región 8
2017,3,8,JUREL,240000,2095,38018.313,1,0.7044739323333401,340679.74553022604,2017-03-01,Jurel,Región 8
2017,4,8,JUREL,240000,2895,53284.05500000005,1,0.7058828801980068,339999.74603814975,2017-04-01,Jurel,Región 8
2017,5,8,JUREL,240000,3620,70210.15200000005,1,0.7065887630782048,339660.08595219755,2017-05-01,Jurel,Región 8
2017,6,8,JUREL,240000,3107,28097.368999999977,1,0.703762408025892,341024.18268292927,2017-06-01,Jurel,Región 8
2017,7,8,JUREL,240000,2409,39116.927,1,0.7051699328419437,340343.4956915462,2017-07-01,Jurel,Región 8
2017,8,8,JUREL,240000,1025,19115.254000000008,1,0.7065802727076277,339664.1673568325,2017-08-01,Jurel,Región 8
2018,1,8,JUREL,222489.86066774765,25656.735175,47351.376999999986,4,0.7143717085652854,311448.3090527018,2018-01-01,Jurel,Región 8
2018,2,8,JUREL,228507.75247705655,16437.074896,50823.719999999994,3,0.7143717085652854,319872.3433994636,2018-02-01,Jurel,Región 8
2018,3,8,JUREL,230000,3221.504,41463.056,1,0.7158004519824158,321318.60124286445,2018-03-01,Jurel,Región 8
2018,4,8,JUREL,229999.99999999997,4204.216,42699.91799999999,1,0.717947853338363,320357.52865689376,2018-04-01,Jurel,Región 8
2018,5,8,JUREL,230000,4946.322,65000.02299999998,1,0.720101696898378,319399.33066489914,2018-05-01,Jurel,Región 8
2018,6,8,JUREL,230000.00000000003,2998.624,48543.682000000015,1,0.7208217985952763,319080.2504144847,2018-06-01,Jurel,Región 8
2018,7,8,JUREL,209571.96904001723,8917.09282,44127.09000000001,2,0.7237050857896574,289582.00398902356,2018-07-01,Jurel,Región 8
2018,8,8,JUREL,210171.4854725694,4468.935756000001,14828.783,2,0.7251524959612368,289830.7413173465,2018-08-01,Jurel,Región 8
2018,9,8,JUREL,200000,80.23,468.268,1,0.7273279534491204,274979.11918765656,2018-09-01,Jurel,Región 8
2018,12,8,JUREL,211338.17607319055,9468.13058,48925.97000000002,2,0.729507027997654,289699.9863774722,2018-12-01,Jurel,Región 8
2019,1,8,JUREL,237792.8282087407,11370.66,51534.40599999996,2,0.7302365350256516,325638.0868431728,2019-01-01,Jurel,Región 8
2019,2,8,JUREL,230000,5272.96,69226.92299999997,1,0.7302365350256516,314966.4375419406,2019-02-01,Jurel,Región 8
2019,3,8,JUREL,230000.00000000003,5683.8499999999995,74661.76199999997,1,0.7338877177007798,313399.44034023944,2019-03-01,Jurel,Región 8
2019,4,8,JUREL,230000,5982.609999999999,57635.439000000006,1,0.736089380853882,312462.05417770636,2019-04-01,Jurel,Región 8
2019,5,8,JUREL,230000,3740.869999999999,47756.269000000015,1,0.7405059171390053,310598.4633973224,2019-05-01,Jurel,Región 8
2019,6,8,JUREL,230000,3986.58,57878.86599999997,1,0.7405059171390053,310598.4633973224,2019-06-01,Jurel,Región 8
2019,7,8,JUREL,230000.00000000003,997.57,38361.60800000001,1,0.7419869289732833,309978.50638455333,2019-07-01,Jurel,Región 8
2019,12,8,JUREL,230000,1800.3400000000004,16949.671000000006,1,0.7509182568126574,306291.66079442046,2019-12-01,Jurel,Región 8
2020,1,8,JUREL,240811.09403464888,25999.14,80468.49799999999,3,0.7554237663535334,318776.16876823397,2020-01-01,Jurel,Región 8
2020,2,8,JUREL,220251.3319498468,10768.928000000002,101254.61999999994,2,0.7584454614189474,290398.37820083566,2020-02-01,Jurel,Región 8
2020,3,8,JUREL,189011.62699754108,6540.729000000001,77008.36200000002,2,0.7607207978032042,248463.86156835128,2020-03-01,Jurel,Región 8
2020,4,8,JUREL,189168.7731321334,12422.005999999998,60693.96099999997,3,0.7607207978032042,248670.43687830222,2020-04-01,Jurel,Región 8
2020,5,8,JUREL,180163,2794.6610000000005,66967.56999999998,1,0.7599600770054009,237069.03224433408,2020-05-01,Jurel,Región 8
2020,6,8,JUREL,213656.20727901175,8228.04,51810.274,2,0.7592001169283955,281422.77973221504,2020-06-01,Jurel,Región 8
2020,7,8,JUREL,210000,1684.0600000000002,24626.47599999998,1,0.7599593170453239,276330.58150595136,2020-07-01,Jurel,Región 8
2021,1,8,JUREL,240000,15788.829,90391.36099999998,2,0.7775848032220659,308648.0072726676,2021-01-01,Jurel,Región 8
2021,2,8,JUREL,239999.99999999997,5414.895,82934.48900000002,1,0.7791399728285099,308031.9433858958,2021-02-01,Jurel,Región 8
2021,3,8,JUREL,240000,6944.81,72784.29000000004,1,0.7822565327198241,306804.72448794404,2021-03-01,Jurel,Región 8
2021,4,8,JUREL,240000,8102.28,72216.459,1,0.7853855588507033,305582.39490831085,2021-04-01,Jurel,Región 8
2021,5,8,JUREL,240000,7515.709999999999,70915.00200000004,1,0.7877417155272554,304668.38973909355,2021-05-01,Jurel,Región 8
2021,6,8,JUREL,240000,8210.850000000004,65440.95300000001,1,0.7885294572427826,304364.0257133802,2021-06-01,Jurel,Región 8
2022,11,8,JUREL,245000,460.799,2569.584,1,0.9328053992152402,262648.56550585583,2022-11-01,Jurel,Región 8
2022,12,8,JUREL,245000,1804.84,55366.634999999995,1,0.9356038154128858,261862.97657612746,2022-12-01,Jurel,Región 8
2023,1,8,JUREL,290000,12740.93,97698.62099999994,1,0.943088645936189,307500.2559405448,2023-01-01,Jurel,Región 8
2023,2,8,JUREL,290000,21805.724,116303.83099999996,1,0.9421455572902528,307808.0640045494,2023-02-01,Jurel,Región 8
2023,3,8,JUREL,290000,1290.983,95194.034,1,0.9525091584204456,304459.01484129514,2023-03-01,Jurel,Región 8
2023,4,8,JUREL,290000,5806.167,93114.64700000004,1,0.9553666858957068,303548.3697320989,2023-04-01,Jurel,Región 8
2023,5,8,JUREL,290000,15996.909,91887.029,1,0.9563220525816023,303245.1246074915,2023-05-01,Jurel,Región 8
2023,6,8,JUREL,290000,4613.623,78410.46100000004,1,0.9544094084764392,303852.8302680275,2023-06-01,Jurel,Región 8
2023,11,8,JUREL,290000,3132.814,38833.76500000001,1,0.9765515105272661,296963.34179384075,2023-11-01,Jurel,Región 8
